bins,Time,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA
80,2022-02-24 23:05:40.000000000,80.53196645941581,9.0773233240261,0.10230176391780306,328.90219841904764,446.69033985757574,0.011763097160151665,117.78814143852814,412.1014474754369,0.07521955971215456,-2.020282545610785,-2.020282545610785,9.051160098446823,1599.6376948104985,-357.15631461056614,56.57886150564897,-77.92502953052809,328.90219841904764,-18.602848699854587,-45.93151106863797,233.52440170397193,1.410561195628616
81,2022-02-24 23:37:10.306122240,81.46763354584895,8.640345110452099,0.08665046430719278,330.83326097711813,485.0027840379009,0.01055513554957006,154.16952306078275,427.5199083497198,0.07447652461870803,-2.2065107424732564,-2.2065107424732564,8.127368545755278,1465.1588052833756,-397.7473236337527,14.216621915488034,-38.33654153389006,330.83326097711813,-35.904009695161676,-25.989265507702534,253.0783900555762,1.307195067026322
82,2022-02-25 00:11:27.249999872,82.51640003098102,7.964262287051277,0.08698388166751114,363.6063472145563,528.6054044521104,0.012783613541606046,164.99905723755413,436.5855979637565,0.07368344270408449,-1.9230817587102338,-1.9230817587102338,7.705675115120081,1419.165766126259,-354.2908909737711,-35.473849036259686,-45.10679050924835,363.6063472145563,-70.79735706707892,-27.49599309809614,262.65336218361665,1.3842577485861165
83,2022-02-25 00:42:47.300000000,83.50339096322361,7.314857724119278,0.0803670380585358,355.96002303354976,525.6772550481602,0.012009613647912547,169.71723201461037,438.6898582555893,0.07297346317968248,-1.9849862821157256,-1.9849862821157256,7.584022253820159,1424.236341130662,-372.6938720250688,10.516914042659732,28.19083154192137,355.96002303354976,-50.45007357922911,11.006975770858766,263.43722285149323,1.3514171740905492
84,2022-02-25 01:13:36.000000000,84.50044995827096,8.202302518836118,0.08194149693792081,354.3643117122114,515.9074240133477,0.010429403291421176,161.54311230113635,446.30035530765537,0.07228978149013615,-2.0070843033888544,-2.0070843033888544,7.494824196185998,1434.0711149831247,-384.230264904003,-19.635141700035636,-31.28112330720869,354.3643117122114,-68.85462728465774,-26.966253838156884,267.1375829338071,1.3299582723475758
85,2022-02-25 01:43:31.913043456,85.4945482750135,6.714424188389004,0.07368147322753202,332.9089839516281,487.86428322557873,0.011629853195671695,154.9552992739507,477.6556012293131,0.0716400357069379,-2.314476945256618,-2.314476945256618,6.84700265161925,1334.071873103665,-450.97363903796656,66.15429624476172,-21.07970563169604,332.9089839516281,-30.310649807402314,-20.12654814308738,296.6355613823738,1.1234808405456627
86,2022-02-25 02:15:02.487179520,86.56825953410308,6.016022370871543,0.08046931696186843,346.6665426523477,518.7432248945499,0.013980299554748301,172.07668224220225,493.71252893459666,0.07097193329685128,-2.3888358036668516,-2.3888358036668516,6.1335125511607265,1217.3289949241428,-474.30755647949115,19.64270291402267,4.4557371248495645,346.6665426523477,-43.29108770357259,-0.4619608383627481,321.55996190472433,1.07972960781335
87,2022-02-25 02:41:26.953488384,87.4900993230611,6.342088180020432,0.0806616258760298,347.77878053709856,540.4690952330615,0.014356000718445096,192.69031469596294,498.17913038062056,0.07042534140892015,-2.3060585774011413,-2.3060585774011413,6.162759318624862,1242.7157370742748,-464.8700685049591,21.594345489814167,-40.497164945434115,347.77878053709856,-46.39633793977046,-24.380613277633344,320.3012682571626,1.086214362966916
88,2022-02-25 03:09:30.000000000,88.49090904189035,6.908717938559261,0.07235083136307491,340.28283092873926,516.7710663710443,0.010816728124988293,176.488235442305,495.0234595688296,0.06985837547480067,-2.2471129857485646,-2.2471129857485646,6.335858485334348,1298.232756150495,-460.3643973154291,-18.851917553951633,-23.576286559595243,340.28283092873926,-73.60302816786,-12.13839474510318,311.28229972443927,1.093197920146851
89,2022-02-25 03:36:39.829268224,89.48150905456025,6.778286283353526,0.0739755032365974,361.20280655105057,529.1509411999789,0.011447355677922709,167.94813464892832,496.76234351344453,0.06932322686744713,-2.1577688614420216,-2.1577688614420216,6.341375227127879,1319.5871301055186,-449.0235138472851,-24.727412446504463,-51.66265238785495,361.20280655105057,-73.91125492325732,-28.431963807594755,309.8563560239766,1.1665114594180974
90,2022-02-25 04:03:58.000000000,90.49830579170828,6.267364823701153,0.06165930635179217,332.9219675097918,472.29421134199134,0.009916656358986729,139.37224383219956,514.2901725661324,0.0687996429022611,-2.3271774032640384,-2.3271774032640384,6.447774659490668,1362.2830963683093,-491.70079161307115,94.51788885774091,-54.094973095920146,332.9219675097918,-20.094215014309142,-32.56565622720501,315.7140506549301,1.055037079514168
91,2022-02-25 04:29:56.000000000,91.48495871343496,6.915294634513559,0.06381061604482272,311.9371959231602,425.9926397640693,0.00934244405243213,114.05544384090908,535.9649239331108,0.068315413733607,-2.364582880591121,-2.364582880591121,6.639879127772916,1422.7299776582765,-506.65034884212844,68.06861821368635,-70.70934776410043,311.9371959231602,-22.680575497894427,-29.81336430901515,321.9355829957857,0.9691335275960199
92,2022-02-25 04:56:24.000000000,92.51024769786709,5.855297748625326,0.0546394252379753,301.7839353651173,398.94638579346093,0.009743089819653276,97.16245042834358,554.4162408831638,0.06783615120028749,-2.3989364147777508,-2.3989364147777508,6.491035652667477,1410.477437251687,-521.3243532123028,163.8001974091986,1.612984568714841,301.7839353651173,7.646072546406926,-0.5659521676025291,334.51746084090047,0.9023295750428851
93,2022-02-25 05:21:14.000000000,93.49024405736107,6.561083413971595,0.057117292674749534,293.0599312808441,403.3643999036796,0.00876675005456498,110.3044686228355,557.3804394142498,0.06740001950827697,-2.430851496409776,-2.430851496409776,6.32212052083141,1391.707107438849,-535.1358267623995,105.7214235390204,-42.78582286880727,293.0599312808441,-15.643164819063148,-10.907263684075216,338.48792542336605,0.8659955530383987
94,2022-02-25 05:46:17.000000000,94.49613495724654,6.6823293614592245,0.06466370830515021,281.3485861016177,398.11918561631353,0.009889273353175855,116.77059951469583,566.4937873445199,0.0669736756896933,-2.43155763865751,-2.43155763865751,6.362217576511372,1418.4662679329622,-542.0937594390564,26.234212154963217,15.561094630884611,281.3485861016177,-27.60647166173935,11.369784143561176,340.8120685983945,0.8258846500212333
95,2022-02-25 06:10:58.055555584,95.5041982879267,6.296989175870834,0.060588808853620356,279.2568069480519,409.0684800583213,0.00997892496765082,129.81167311026937,566.8952567246639,0.06656730077278836,-2.4183496557569373,-2.4183496557569373,6.283555782947922,1417.984919793356,-545.8018077441329,36.32917623359758,47.125396067365244,279.2568069480519,-20.68183308023208,29.564193006338982,341.09151971064716,0.8193580110090255
96,2022-02-25 06:34:42.000000000,96.48912189498097,6.584397508945411,0.07135918322735922,288.241381891661,402.0790940333789,0.01091521648183405,113.83771214171793,573.947442605055,0.06618988912217137,-2.443396526710394,-2.443396526710394,6.1096927106676375,1394.5643888198626,-557.6881693549126,32.89912943608058,13.340566831051726,288.241381891661,-24.69753720268626,8.340192017713033,348.2740409709344,0.8283473399576636
97,2022-02-25 06:58:23.833333248,97.48756628235789,6.673780396992864,0.07792521090458981,306.6477400348725,428.4945766227754,0.012117003743885683,121.84683658790284,570.8220167542578,0.06582630233548213,-2.3351897000344297,-2.3351897000344297,6.671661452291813,1539.9846751822572,-538.8950935528648,52.93098877221948,-31.361103975218295,306.6477400348725,-17.48706287933586,-22.143728656334776,330.15463791993614,0.9329047283309373
98,2022-02-25 07:21:21.333333248,98.46907593114109,6.04334320857292,0.08986115007917769,349.9991446248196,491.57896270129874,0.01831580897899609,141.57981807647909,562.2287171193608,0.06548703542889175,-2.0961150348367457,-2.0961150348367457,7.347813308732031,1713.4748158429163,-488.74875945419353,111.3843012643795,-63.1574992938215,349.9991446248196,-2.6638984616803763,-49.0632394664798,307.7705446365422,1.1377068393083638
99,2022-02-25 07:45:21.451612928,99.50962576276635,6.773530666616469,0.1085265690985469,352.1674698156682,499.2926499392543,0.020365063296723548,147.1251801235861,561.6906487501527,0.06514621087543654,-2.1211864617202707,-2.1211864617202707,7.600228073049098,1790.8280390493455,-499.7912640897551,50.21188822648814,2.348068772183436,352.1674698156682,-29.334561606059907,-7.620315968955802,300.7231698776622,1.1711789651589144
100,2022-02-25 08:08:03.742857216,100.50745864812909,7.790069261937905,0.10749047407999555,326.99594138713667,443.5790924100186,0.01469809612228997,116.58315102288186,578.6932255954137,0.06483735090842262,-2.2776081095621064,-2.2776081095621064,7.324146439356568,1741.9696893514365,-541.8553985871181,-23.6231891096197,-27.947389840323414,326.99594138713667,-39.62220419773061,-18.08226022808553,314.8851678886798,1.0466380432923001
