,lon,br_ind,part_ind,his_ind,br,vsw,npp,na,tp,ta,perp,para,oxy,car,feo
389,95.77,3105,3310.0,1018.0,-2.7669995320730525,532.60425,0.1509710357112175,0.0047975162605349,52.221207,587.87085,8.874837288880524,13.262097996416472,0.05217889,2.1163998,0.09566628
390,95.14,3106,3311.0,1019.0,-2.757595927090268,536.87415,0.2237615963316405,0.0033291704638975,68.67809,1915.879,4.955043210720699,45.212437507773146,0.038481068,1.8457052,0.091952495
391,96.39,3107,3312.0,1020.0,-2.742788573778881,560.8317,0.6870017400924833,0.0056149671884312,65.979454,444.55893,5.211167918091463,7.910190260008452,0.045201365,1.8345039,0.08458638
392,97.64,3108,3313.0,1021.0,-2.759581956650057,540.62933,0.4584908447725868,0.0097120401227063,62.57036,466.66104,4.1310592732138085,9.77975284952019,0.04659615,2.0871897,0.09424203
393,97.02,3109,3314.0,1022.0,-2.7364280765718343,533.32935,0.3154800965663799,0.0025788772298206,60.501312,760.6622,2.0569375938551464,19.927805273484754,0.059715014,2.3139002,0.09282284
394,98.89,3110,3315.0,1023.0,-2.738123554827204,536.0834,0.3072941435433537,0.0046109131433822,63.4556,366.28647,2.5141030745486654,7.949676700722686,0.046548203,1.9574258,0.07824062
395,98.26,3111,3316.0,1024.0,-2.773628668404774,543.3407,0.1480986418778432,0.0036616448206254,73.56525,152.27055,0.11735597799691161,3.7418172418740983,0.059635166,2.2431085,0.0699295
396,99.51,3112,3317.0,1025.0,-2.788894021275309,583.68854,0.0187441014443645,0.0027616819412249,139.57216,509.90063,0.6703963821311214,4.793608960367003,0.043102708,2.6614375,0.07664846
397,100.76,3113,3318.0,1026.0,-2.7346098344946874,515.1064,0.0160926651172829,0.0027618249065671,105.71787,401.88895,0.37365632409139227,54.12830418152266,0.05020796,2.245762,0.06377422
398,100.14,3114,3485.0,1027.0,-2.7372156860375263,479.74255,0.2783416117140448,0.008052976722508,70.45918,518.40094,6.272289054369523,8.346094964358274,0.04623268,2.306228,0.06740422
399,101.77,3115,3486.0,1028.0,-2.733089965533528,476.44516,0.2084292302954866,0.0135491243135749,70.75134,577.82263,8.861922842600663,4.011161154455807,0.0404099,2.327269,0.06935868
400,103.89,3116,3487.0,1029.0,-2.720692994486973,478.1799,0.1974340876841111,0.0106431316461258,66.86876,566.4134,4.465899490109515,29.575879006568425,0.03731902,2.3809304,0.066386215
401,103.02,3117,3488.0,1030.0,-2.6934019723405664,493.72778,0.0996491537128079,0.0126867242696699,86.84241,919.1988,3.5018046738842803,56.475520716920784,0.04484531,2.898007,0.062212814
402,104.52,3118,3489.0,1031.0,-2.712821708096862,483.97476,0.0929144818267854,0.0176184203314654,92.23358,533.7903,9.728402725101665,1.2887314887059569,0.056018095,2.5114803,0.05931167
403,105.77,3119,3490.0,1032.0,-2.75161329471494,476.6444,0.1140880588448192,0.0127379485575084,79.736244,751.3589,16.72737108874078,2.4354701336877302,0.037548464,2.5585048,0.063873045
404,105.51,3120,3491.0,1033.0,-2.772739130768082,490.37918,0.1027182113749032,0.0155892759853464,93.70957,1127.3344,7.6505986873043765,16.950910287545977,0.043836996,2.565822,0.05324152
405,106.27,3121,3492.0,1034.0,-2.765308462212601,510.06677,0.1284087344636099,0.0151496804792108,100.03961,715.72577,4.75322239334807,8.843639218286599,0.036304224,2.4716825,0.04993648
406,107.26,3122,3493.0,1035.0,-2.748388904258525,487.8075,0.1279532659648207,0.0161502198649314,85.898155,681.25385,8.296959184071229,7.53999685645325,0.034715023,2.3171327,0.058273897
407,108.51,3123,3494.0,1036.0,-2.7451733633555646,516.6726,0.1122592336020057,0.011524792298555,85.56549,770.2871,7.219181097999213,10.46142605367778,0.039767552,2.3740077,0.06183331
408,109.77,3124,3495.0,1037.0,-2.701803421238293,519.3508,0.0888520938512734,0.0150208578162798,96.04243,1029.0161,6.673339497878018,14.207260725029828,0.0357832,2.2806137,0.047369704
409,109.14,3125,3496.0,1038.0,-2.730740628662993,482.0972,0.0947983289693914,0.0129060766651766,87.67324,767.8086,6.80799865096359,10.351605269656663,0.049319994,2.2699523,0.060566172
410,114.51,3126,3497.0,1039.0,-2.762314092774778,472.42154,0.0903506429690467,0.0146958466762399,75.188965,398.33347,4.824869054573258,8.401055329334488,0.045490112,3.16307,0.054674733
411,115.77,3127,3498.0,1040.0,-2.755217775143204,497.35648,0.1159026289644137,0.0154696930213154,78.82099,634.6968,13.910706886690916,1.7716072716264593,0.05850648,2.408502,0.053123243
412,115.14,3128,3499.0,1041.0,-2.681891447354982,517.6227,0.0943654023977694,0.0059706286454052,94.18622,550.98987,14.613016716553814,0.25565410864608934,0.042762138,2.8851898,0.054438133
413,117.27,3129,3500.0,1042.0,-2.6885770192554337,524.11316,0.093721153074542,0.0104103125927844,85.73739,433.6128,1.523415704788779,28.74152378926818,0.055614628,2.4874718,0.049356144
414,118.26,3130,3501.0,1043.0,-2.719580457286012,500.31207,0.1683452214319117,0.0124332291545285,78.351814,701.6204,17.77431306594626,1.3433439197092294,0.045223895,2.822662,0.05615622
415,119.77,3131,3502.0,1044.0,-2.6814662616792986,507.00522,0.1742190144057721,0.0112214470138936,68.04948,978.92303,8.036648042848487,20.573296328064128,0.055220872,2.3950524,0.074067906
416,119.14,3132,3503.0,1045.0,-2.660948719988838,518.5121,0.2123700671649413,0.0168908401034507,69.25085,596.6735,6.931492913093024,10.050063682446385,0.036196955,2.9186592,0.05783449
417,120.77,3133,3504.0,1046.0,-2.6827322331017265,523.5924,0.1800569972826745,0.011956331074669,66.7351,600.30347,8.980338705258477,9.076895766019755,0.048430037,3.2110496,0.050999235
418,120.14,3134,3505.0,1047.0,-2.7480910990350083,511.58978,0.1698529099073441,0.0070560528928122,85.1878,520.1432,2.964352302025705,24.001979191500272,0.043141566,2.2200766,0.059378803
419,121.76,3135,3672.0,1048.0,-2.7610065463534603,482.22794,0.0757949663312767,0.0036588018616013,69.55108,515.9847,4.261178973974412,9.730338023659021,0.023340357,2.537104,0.06445319
420,122.39,3136,3673.0,1049.0,-2.775902716136714,462.38925,0.0678319405044128,0.0023306942183342,64.025665,435.69543,1.2163459965128376,42.13212603969898,0.035386212,2.5622869,0.058903765
421,123.02,3137,3674.0,1050.0,-2.742323478839772,455.50955,0.0871788137828379,0.0039152600667859,76.67928,678.2896,22.667583069617212,0.45747825076689896,0.03139507,1.4419979,0.06866316
422,124.02,3138,3675.0,1051.0,-2.691127519197492,464.8606,0.0659968581753053,0.0062739424792034,81.013084,767.5319,2.3657071902535987,65.16604525834575,0.049401067,0.6679376,0.1072812
423,125.51,3139,3676.0,1052.0,-2.6607671115853964,506.70068,0.0264905686075162,0.0011871782673506,87.46488,-1.3114458e-05,-4.002116192399388e-06,2.1041604647550264e-06,0.07094208,0.8613489,0.08845904
424,65.66,3140,3677.0,1053.0,-2.682561050338776,490.59616,0.0477165307826564,0.0051621683552348,92.46732,152.72987,0.4355500658358615,17.299443888069792,0.060597382,0.8626481,0.1478678
425,66.28,3141,3678.0,1054.0,-2.6949291033548795,491.56995,0.0268822686359309,0.0054837350089863,127.692444,828.7747,5.110503842221543,7.348112011638781,0.054120757,0.73103356,0.15019664
426,67.41,3142,3679.0,1055.0,-2.645476302409626,483.8267,0.0406425532186224,0.0026529593109028,125.28713,727.7542,6.425932081194515,2.1184572083549152e-05,0.073346294,0.75672364,0.13093664
427,67.15,3143,3680.0,1056.0,-2.635324352897283,471.8934,0.0901465196700012,0.0076189866040084,59.566296,441.93314,5.476139880285202,8.228921849029577,0.06605597,0.857202,0.13482974
428,68.9,3144,3681.0,1057.0,-2.634300663370257,486.76648,0.0742406503271264,0.0066642175005994,73.45141,638.0817,4.994303576430817,11.156921848081875,0.05305537,0.92509043,0.13671833
429,68.03,3145,3682.0,1058.0,-2.6700801014840096,503.53516,0.047796650794304,0.0034932974635136,97.10378,1369.3774,3.6067731920054618,18.986526270931716,0.054179847,0.9724174,0.14792755
430,69.78,3146,3683.0,1059.0,-2.6704364690102547,468.08655,0.0482088648364866,0.0039690358988707,87.41593,419.99966,4.324059301239683,5.058038951658083,0.073629856,0.9668389,0.13682115
431,70.66,3147,3684.0,1060.0,-2.691878056096678,488.61353,0.0244459345590407,0.0045496917048737,69.81457,439.75586,14.192016593698865,0.3572251025495419,0.06451047,1.0330083,0.15757076
432,71.53,3148,3685.0,1061.0,-2.716114468193696,463.7152,0.0535456205443395,0.0059401410504598,54.13209,1119.1909,49.68590275821961,0.4299461615797113,0.056843836,0.91628414,0.124491185
433,72.41,3149,3686.0,1062.0,-2.723945787961776,480.36783,0.06981465540577,0.0029574483551283,74.25048,486.59445,0.23371998273625408,46.1156723641265,0.058543164,0.84850186,0.11985304
434,72.15,3150,3687.0,1063.0,-2.77646469904036,488.708,0.1311739582984814,0.0054806319975557,67.321686,340.462,4.834480222176005,5.190708207521274,0.049003657,0.80021,0.1388725
435,73.91,3151,3688.0,1064.0,-2.8077254691975315,531.73175,0.0213479796267603,0.0018078599378591,111.74256,92.949135,-8.822964755948513e-07,12.855304105134639,0.03578173,0.7907097,0.12650074
436,73.03,3152,3689.0,1065.0,-2.8123194311262334,552.9758,0.002279775663978,0.0078901630068575,40.986465,401.2007,-79215795.17540675,0.46839782868960356,0.042747267,0.7074488,0.14622326
437,75.4,3153,3690.0,1066.0,-2.777698097542556,498.35608,0.0127149936649387,0.0010017956679854,129.26518,-0.0005011402,3.169421030746835e-08,-5.8955579215118814e-05,0.056575015,0.7078387,0.1319467
438,76.66,3154,3691.0,1067.0,-2.766820191853204,540.9196,0.0075216798722493,0.0028554945863171,48.240475,176.99861,0.8996126217835461,15.22054686375512,0.050970137,0.7286132,0.12970047
439,78.66,3155,3692.0,1068.0,-2.78548639854172,656.65,0.0060772305524969,0.0040514569105014,71.28864,720.81226,0.25378529192811083,53.014420152240085,0.04719058,0.5896568,0.12309402
440,78.4,3156,3860.0,1069.0,-2.817892712465514,533.98944,1.3443519774667885,0.0122567891455917,57.805424,903.055,8.723035386815969,22.008156720450103,0.04458497,0.7304005,0.11676563
441,78.15,3157,3861.0,1070.0,-2.782766219951857,526.0427,1.2879875015448217,0.0153041784576973,66.18952,600.81085,7.4938500373758705,10.476231943300126,0.040747024,0.60206,0.12808587
442,79.9,3158,3862.0,1071.0,-2.7748550651598665,541.3025,1.1829828733825354,0.0090958484564137,58.345783,521.71173,3.8259136716633555,13.715068193981782,0.03791794,0.5019994,0.12701114
443,79.28,3159,3863.0,1072.0,-2.793118313892591,545.0517,1.780042477461537,0.0063307649497289,62.45363,1152.5353,5.018390372484271,31.159002683265005,0.02934272,0.576652,0.12558897
444,80.9,3160,3864.0,1073.0,-2.8013434052907136,543.95447,1.949486818097244,0.0070152270007144,59.544186,713.3035,6.19263006107838,17.64506271375077,0.031332083,0.51420826,0.13665067
445,80.16,3161,3865.0,1074.0,-2.838038931955232,547.5365,2.268865895934173,0.0195238541758728,62.518635,508.56467,4.463240062531613,11.968683434064843,0.031602394,0.54500175,0.13964452
446,81.78,3162,3866.0,1075.0,-2.869130246509666,544.14307,1.8402885043474515,0.0148424471726398,71.89125,522.49225,2.8359063975031384,23.492098246465595,0.046157546,0.50354254,0.12907097
447,81.16,3163,3867.0,1076.0,-2.886907374733278,530.30206,1.2504011675494129,0.0107429936338269,58.60834,549.6096,19.09780103315979,0.7138858190798539,0.0380772,0.51253825,0.1280628
448,82.4,3164,3868.0,1077.0,-2.834539887830136,523.9361,1.431116153920586,0.0159772523227066,65.00945,654.71173,4.76560063681509,15.186228974524782,0.02624216,0.5666828,0.12550859
449,83.9,3165,3869.0,1078.0,-2.8360758900383947,527.1187,1.723461540602034,0.0106347752965441,58.184753,425.8751,4.4219503192073555,10.138068453046143,0.032117214,0.5966234,0.13354863
450,83.28,3166,3870.0,1079.0,-2.887293822800076,521.84686,1.5948251827489486,0.016162329214176,54.966766,367.26608,12.629913425516225,1.5690308577811725,0.03373592,0.6014201,0.12270383
451,85.41,3167,3871.0,1080.0,-2.906753010075777,517.23236,1.5906772640398723,0.0173718934569052,53.625504,439.92154,8.265284368615056,8.151908697774806,0.04277765,0.59533554,0.11453137
452,86.65,3168,3872.0,1081.0,-2.79311365016387,518.52356,1.7077841275009096,0.0163176043259522,62.483738,481.5293,7.450939093648326,7.986070044919997,0.046797026,0.52257246,0.12959252
453,86.03,3169,3873.0,1082.0,-2.68998118614683,511.16217,1.5066607452114908,0.0102195387394299,59.838764,507.0424,4.038479938782282,11.705778486265602,0.046200104,0.58768755,0.12810734
454,88.78,3170,3874.0,1083.0,-2.6783526351263083,513.70685,1.463705570278185,0.0053903392542613,55.9563,240.8171,3.6902675217529115,4.851263327602548,0.042100407,0.518874,0.13497949
455,88.16,3171,3875.0,1084.0,-2.657307631306558,511.2475,1.1939974664840702,0.007942470953287,55.168896,510.69162,17.259325387136492,1.6856012964266094,0.032547936,0.50083053,0.12409077
456,89.65,3172,3876.0,1085.0,-2.582281485692075,511.3907,1.229846484776829,0.0123773486308818,58.476086,293.5086,3.3348217767471966,6.51020559915269,0.036911312,0.4549897,0.12642783
457,89.28,3173,3877.0,1086.0,-2.538864517524175,504.35144,0.981606824194264,0.0131045840025329,58.582775,725.887,10.509717128114858,14.120360995494847,0.04096049,0.42105818,0.12756933
458,90.9,3174,3878.0,1087.0,-2.556529927913364,503.01666,0.6844719923456801,0.0108911331008185,52.86183,201.32324,2.9338801325111055,4.49520802773016,0.041263755,0.4400346,0.11687058
459,91.41,3175,3879.0,1088.0,-2.6196687033720765,492.04922,0.5522049428117961,0.0071874650318125,62.31307,1019.9914,8.911144227755823,23.890976866686692,0.03352619,0.45425954,0.12629566
460,92.65,3176,4047.0,1089.0,-2.733883316722016,544.1061,1.8283766920834623,0.0090823076107253,64.4234,555.4167,2.148836334458703,15.27907258886952,0.03129024,0.566424,0.12642014
461,92.03,3177,4048.0,1090.0,-2.732533955020214,506.7899,1.199616966373793,0.0146952441075081,55.096333,781.6604,26.575360104998378,5.606116680079068,0.030881887,0.4842503,0.12999806
462,93.9,3178,4049.0,1091.0,-2.6998747639166725,508.9955,0.9878360222112472,0.0100467255779956,53.599823,908.7549,7.338220917311178,24.740704143490834,0.03152736,0.5396297,0.1256827
463,95.41,3179,4050.0,1092.0,-2.6782392667518184,503.2622,0.9981590995646992,0.0146611181593988,59.797543,672.37744,11.097288187352504,11.3614348388028,0.032274965,0.5265945,0.11896522
464,96.66,3180,4051.0,1093.0,-2.716396510217648,508.8613,1.3984547978150543,0.0106534228309079,62.19406,350.7789,3.7190786560642137,7.165869005065357,0.03458855,0.4408495,0.11710856
465,97.28,3181,4052.0,1094.0,-2.7116638158986923,504.01166,1.2552379603410857,0.0124953744304155,57.222366,1521.4562,16.656795462554715,33.602209457941356,0.031394638,0.46869376,0.12372554
466,98.53,3182,4053.0,1095.0,-2.6814575069609887,502.97855,1.1418733761685933,0.0103681726296294,54.838253,659.7228,30.11143604840232,0.2631650225101649,0.034131512,0.45503962,0.1323673
467,99.78,3183,4054.0,1096.0,-2.636911626582749,510.1337,1.2304587643191416,0.0053376251585028,56.651783,422.31265,17.90260331064281,0.34938802315970846,0.035295736,0.43637714,0.13455819
468,99.16,3184,4055.0,1097.0,-2.6000454318718744,504.99002,1.020513396671311,0.0072755729392656,60.426556,380.85718,3.008554112381751,8.888279336325859,0.023847414,0.5959305,0.121992104
469,100.41,3185,4056.0,1098.0,-2.620159105695019,508.15814,1.055410317675684,0.0073374789047005,66.51783,473.5444,1.7541676656594063,10.332177767334008,0.030118259,0.46353507,0.12818158
470,101.41,3186,4057.0,1099.0,-2.6228978860796124,503.7956,1.2005887355829965,0.0166954930730048,59.255512,496.7119,5.579082613526063,10.604844519824296,0.029379668,0.50057244,0.13685484
471,101.03,3187,4058.0,1100.0,-2.57958265015392,501.7202,1.2128611923169632,0.011357844664615,61.84798,600.67847,10.600388214591193,8.941252158409783,0.03370112,0.43713436,0.12035637
472,102.66,3188,4059.0,1101.0,-2.548761306680908,500.9779,1.314283296287096,0.0053269791093875,55.72469,365.2919,4.250501858578355,8.249031331050658,0.02902055,0.49583226,0.12546393
473,102.4,3189,4060.0,1102.0,-2.619597490325567,505.5887,1.3793561665374752,0.0102690096673064,60.330097,1370.3125,11.555696049407194,32.963570531007015,0.034458086,0.55446386,0.13133597
474,103.65,3190,4061.0,1103.0,-2.6609991113108267,505.6754,1.1669100560093582,0.0138947230029225,52.983948,1290.706,17.0678307356474,29.52362199527897,0.04097738,0.5906914,0.115750894
475,104.16,3191,4062.0,1104.0,-2.664996654014021,507.32126,1.2664204275966215,0.016987021385223,56.6887,322.38113,6.378329992035112,3.6269482549413987,0.033726312,0.46724916,0.12369184
476,105.15,3192,4063.0,1105.0,-2.676191201750099,526.41595,1.1430578711153967,0.0041415269787834,53.08733,732.8806,9.670087354884826,17.377490738236503,0.03592046,0.49591696,0.1197138
477,106.9,3193,4064.0,1106.0,-2.731557609998178,530.5781,1.1950089119595018,0.0082686132361323,54.829006,407.9235,2.549488300720793,11.94542839907994,0.03406172,0.53518766,0.11757813
478,107.53,3194,4065.0,1107.0,-2.725735428582394,540.86554,1.7205986887949396,0.0081270880987147,67.87826,451.51367,4.634944202532593,8.373464643748457,0.0298921,0.49820787,0.123884924
479,108.78,3195,4066.0,1108.0,-2.6586712706916527,539.2345,1.9213410759345029,0.0075119346282017,61.056774,570.6772,9.997153321841548,6.652606533828536,0.029830398,0.5187591,0.11774117
480,108.15,3196,4067.0,1109.0,-2.618207870359943,520.9676,1.235701836647397,0.0086507740781699,61.021973,1047.9486,11.131443990283318,22.39584249706275,0.034948263,0.45226166,0.11487675
481,109.41,3197,4234.0,1110.0,-2.6280066361159307,548.90155,0.0075399105672187,0.0028909676231863,72.30451,755.40985,1.3336959663784709,14.768127735927472,0.035256844,0.5957402,0.118331514
482,110.4,3198,4235.0,1111.0,-2.667163123312424,540.9085,0.0097159996127516,0.0034447056670818,88.80289,305.09274,0.40277794481827306,29.72429518468666,0.028489085,0.48610643,0.11849712
483,114.78,3199,4236.0,1112.0,-2.668997578776343,530.0295,0.0094565150551413,0.0008881929419138,114.56808,-0.0004882113,-1.9778669423972153e-05,8.573487386272945e-07,0.033526737,0.5188883,0.11359683
484,114.03,3200,4237.0,1113.0,-2.6674456916088443,570.77527,0.0074463550095135,0.000774746816294,55.49756,9.994549e-06,5.083568571091271e-07,0.0,0.044457797,0.62517816,0.105570704
486,116.4,3202,4239.0,1115.0,-2.7545822629756813,612.20355,0.0045229113728411,0.0007931781437119,15.615013,0.0,-0.18743893593298513,1.2503586220002973e-06,0.04620552,0.73509026,0.094618335
487,117.9,3203,4240.0,1116.0,-2.761888403282939,661.2242,0.0019248735736815,0.0080898654226397,148.20705,540.54926,54740268.509544626,0.18788147305180844,0.050442737,0.61109143,0.08850478
489,118.53,3205,4242.0,1118.0,-2.72453827837137,543.15515,0.0050478322245271,0.0005746573342458,20.453634,-0.0017111856,4.410160466022754e-05,-0.0001037781597222356,0.06265998,1.1618627,0.10121085
490,119.41,3206,4243.0,1119.0,-2.7367227662559377,729.786,0.0037408480872388,0.0008842529956387,51.352406,-0.0010945401,-6.031387990873397e-05,6.983822921751256e-07,0.05499836,1.1398605,0.094976455
491,120.41,3207,4244.0,1120.0,-2.753945984250924,694.7693,0.0079408671707221,0.0027699247675995,163.76805,1363.9198,4.00283878818537,10.373809986044343,0.05300862,1.2988359,0.089612
492,121.4,3208,4245.0,1121.0,-2.7338691254741345,647.9639,0.0053471181920699,0.0048357436990091,70.91523,419.2988,4.44043265784486,6.64736373566827,0.046273813,1.4272281,0.07733568
493,122.66,3209,4246.0,1122.0,-2.709706456898897,554.6817,0.0091473512911939,0.005603132089892,197.31282,569.6845,1.4880321743058573,3.5026221013971255,0.0610206,1.1288116,0.10463917
494,122.03,3210,4247.0,1123.0,-2.6246930343523607,623.2159,0.0082802225768931,0.0066929393632291,89.878944,965.3316,4.909340571881715,13.012664511324196,0.060396504,1.35269,0.091075376
495,123.66,3211,4248.0,1124.0,-2.558332113370847,552.02405,0.004914748685045,0.0028434492840299,103.50592,641.6905,34.37955457219604,4.720457171607026,0.046522684,1.2441887,0.10432763
496,124.65,3212,4249.0,1125.0,-2.5679177837489924,680.97144,0.0080395713347238,0.005558127502703,71.35183,334.68503,1.9096583368622144,47.292779168566724,0.043165825,1.3585372,0.09935601
497,125.15,3213,4250.0,1126.0,-2.6879372060734883,556.1683,0.0070699737702363,0.0035620833025469,88.76178,1346.4619,17.267218839618224,14.482148504305771,0.06651013,1.804042,0.12009985
498,129.67,3214,4251.0,1127.0,-2.793898371373952,575.74445,0.0081985635169747,0.0008760824987454,179.07481,-0.00056558795,1.1247608041272554e-06,-4.02285926244432e-06,0.05591671,1.3865215,0.10204885
499,130.65,3215,4252.0,1128.0,-2.850186438692673,681.707,0.0131148031666889,0.0007654015120085,139.59698,1.0115135e-05,-3.0103039689846603e-06,2.0327154875599934e-06,0.043992087,1.5572348,0.12190107
500,130.28,3216,4253.0,1129.0,-2.871943662647635,601.38934,0.0165323697622813,0.0061554600242019,280.99887,485.88876,1.1927598850386254,1.9443372803143788,0.055167098,1.4363893,0.109083846
501,131.28,3217,4254.0,1130.0,-2.849492737863042,465.02032,0.0140520294701834,0.0019725086604915,103.244545,202.03539,-1.537685234530887e-05,3.1068502322205416,0.057378374,1.5357685,0.1013669
502,132.91,3218,4422.0,1131.0,-2.8018470388887686,513.56555,1.4840938601642413,0.013220040375848,60.17668,1337.3582,7.184787928470012,37.47781918401442,0.06169031,1.744431,0.11005677
503,132.28,3219,4423.0,1132.0,-2.7556830950446978,518.51117,1.3380177848336177,0.0271194228983605,57.91283,776.9803,23.291508173272817,3.807124567246496,0.048823826,1.5284874,0.13288018
504,133.27,3220,4424.0,1133.0,-2.766196734654474,506.49863,1.1457586167797915,0.0138187327450304,54.209446,535.428,20.13857237420165,1.2487010025556355,0.063673645,1.2240199,0.104275495
505,133.91,3221,4425.0,1134.0,-2.728747187908716,520.2008,1.1816125566813789,0.0088384120405665,57.87501,852.5433,11.239864621281054,18.138315543138237,0.06454211,1.3528702,0.12949724
506,134.27,3222,4426.0,1135.0,-2.689872252411748,523.86414,0.8928500986923434,0.0130185545926729,54.402973,654.44336,9.479069066400184,14.49248495935161,0.08568335,1.5948154,0.123134
507,134.91,3223,4427.0,1136.0,-2.659576304967115,541.0006,0.9366025007586428,0.0101841959398691,54.16772,408.70712,3.2022183592854123,12.682026406788836,0.06145879,1.5328838,0.12754801
508,134.54,3224,4428.0,1137.0,-2.6447400881514715,525.8612,1.057151713445267,0.0177601528775403,53.412342,749.7586,6.483672235619929,22.44681720060724,0.063288756,1.5629478,0.13495871
509,135.91,3225,4429.0,1138.0,-2.6636718989218555,522.35846,0.8022288697328308,0.0142093345127184,55.367504,890.46173,12.496151534110714,20.4784293633232,0.059820943,1.4454049,0.12164976
510,135.27,3226,4430.0,1139.0,-2.673199157242097,529.49805,0.753294304014592,0.0118698137398359,59.3056,218.15613,4.076907987181458,2.1962590649210845,0.07403818,1.6249976,0.13292658
511,135.54,3227,4431.0,1140.0,-2.6602909504705305,539.41046,1.059379787196029,0.0143914078285544,54.92046,374.3256,3.860589126031355,10.633089352132334,0.06307454,1.4148982,0.12925835
512,136.91,3228,4432.0,1141.0,-2.687524046990249,511.89374,0.3925974633731533,0.0099158445139388,60.62688,959.6884,18.260653129889388,4.184440373099779,0.053512633,1.6961906,0.11287217
513,136.27,3229,4433.0,1142.0,-2.7514642795735376,531.7196,0.5399999719292105,0.0151460829968912,51.930676,820.1862,14.031677983515594,17.638072047559994,0.05878184,1.6719539,0.12352723
514,136.54,3230,4434.0,1143.0,-2.766155666704344,530.8346,0.7874242422227707,0.0124538860270884,62.164112,790.52466,8.911311444024426,16.86582802609047,0.060989846,1.9179163,0.11308922
515,137.91,3231,4435.0,1144.0,-2.762562175525409,531.90704,0.9858733654024509,0.0090059935986072,55.87938,1351.0917,4.416313194002954,44.58508603675878,0.08471002,1.795207,0.115647025
516,137.27,3232,4436.0,1145.0,-2.723832255900531,536.104,0.9906161106180384,0.0139194601650957,63.98993,896.65533,8.440716275772042,20.85632029132529,0.08073553,1.879954,0.11667348
517,137.54,3233,4437.0,1146.0,-2.7074366879245235,567.74207,1.1905711822800191,0.0150971837831118,61.624134,1203.8647,27.562055571361437,7.477126288859409,0.051203508,2.0223901,0.12548584
518,138.9,3234,4438.0,1147.0,-2.684155568156046,547.0773,1.0744763146397591,0.0050258716113453,52.376465,713.9666,24.20841641161868,0.33184137342627235,0.06485801,1.6095945,0.14034623
519,138.27,3235,4439.0,1148.0,-2.678706963185166,536.3226,1.116736367716092,0.0097549377551659,57.50854,1132.4971,11.922288840543311,27.729316609377854,0.06770736,2.1819327,0.12351668
520,138.54,3236,4440.0,1149.0,-2.6774547050532376,542.1269,1.0783096753325243,0.0113989882294331,47.890865,483.41443,15.750615968756529,2.441501515819397,0.06264449,1.9465795,0.12382226
521,139.27,3237,4441.0,1150.0,-2.684241852363839,546.7568,0.8447196164983444,0.0121394489863326,56.49066,709.80023,5.920599930924542,19.692325837608585,0.06956067,2.031783,0.123982266
522,139.54,3238,4442.0,1151.0,-2.68048740580938,534.70715,0.7010847332175002,0.0119831698084308,50.322094,600.4867,6.189093493885807,19.009929796767768,0.06734754,1.8668051,0.12327272
523,140.27,3239,4589.0,1152.0,-2.6523807326659137,573.6864,0.6726091808955095,0.0028289524740804,71.073,927.52435,0.43455990158112257,22.995080517406635,0.060049966,1.8456856,0.1362903
524,140.66,3240,4590.0,1153.0,-2.689434191510897,600.9683,1.116775945012052,0.0109501227399425,74.520065,287.05844,1.4063746949462714,10.268263468463074,0.06376137,1.7520827,0.15091825
525,141.02,3241,4591.0,1154.0,-2.7373667309982666,594.8697,1.192935477422743,0.0064218420845805,71.164986,1261.0897,1.6440827193509664,76.61690359301281,0.06387716,1.8785024,0.14028983
527,141.29,3243,4593.0,1156.0,-2.742393128899516,568.20953,0.4652320980236932,0.0059913494800566,81.17599,1434.2372,6.42398701351823,30.078641802406242,0.063769825,2.0523782,0.12623566
528,142.02,3244,4594.0,1157.0,-2.71677131945344,498.38947,0.015294426289867,0.0021875729899956,115.39444,87.15155,1.2070274577855547e-06,1.0120723214677025,0.07263328,1.7371299,0.13249819
529,142.66,3245,4595.0,1158.0,-2.671882023812269,509.81485,0.0276790460402503,0.0016859735622414,95.87209,245.69102,4.933020050162942e-06,29.313554186982113,0.05462396,2.0204754,0.116055414
530,142.29,3246,4596.0,1159.0,-2.642349024647608,487.3585,0.0299316388910873,0.0010558011405373,66.98078,-1.4617909e-05,-5.719392456823442e-07,0.0,0.074888036,2.1255116,0.11619046
532,143.27,3248,4598.0,1161.0,-2.601127602521444,531.24286,0.0216991946277944,0.0033559226791943,90.30216,180.65924,0.873266705666705,2.913541518220204,0.07144074,2.7762074,0.11012059
533,144.27,3249,4599.0,1162.0,-2.576277222404561,485.6571,0.0313174169230289,0.0027442095007885,85.64358,1652.1356,58.18063360164609,2.507773297319632,0.08598103,2.331682,0.12600389
534,144.91,3250,4600.0,1163.0,-2.566209099749265,478.31345,0.0331952486681348,0.0021122182943562,81.39837,179.28497,9.58760956405061e-06,3.1374324505828834,0.08440501,2.0585346,0.10528486
536,146.92,3252,4602.0,1165.0,-2.645345067778484,501.2601,0.0462352932751003,0.0025919996655399,41.42078,351.126,1.9099173756409168e-05,15.812491467764412,0.090681314,3.6030922,0.1200829
537,147.28,3253,4603.0,1166.0,-2.676769545800434,471.5184,0.0887014415420636,0.0062847208998065,81.77287,589.1966,3.1855587948711936,37.35658181906147,0.07866906,3.642857,0.12020529
