Time,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA,use_dens,sigmac,sigmar
2022-02-24 16:40:00,71.30506519651557,10.481897906495034,0.05975392124762551,238.39393967397186,310.3134949039502,0.005776484982638428,71.91955522997836,345.04591140313556,0.08491496290902466,-2.36819726702962,-2.36819726702962,9.221159774123363,1278.8193571476706,-328.41910529714596,21.80374192231468,9.30361929451913,238.39393967397186,-11.574207378306276,13.170470141356196,218.5930106759944,1.0907108840201998,1278.8193571476706,0.8905160153920684,-0.24921825503251643
2022-02-24 17:00:00,71.71257614495708,9.286332770064769,0.0555119265752013,234.7445277265745,301.9410675219941,0.006035321272244123,67.19653979541962,350.313087035863,0.08436875623595856,-2.272124970715122,-2.272124970715122,9.200134025016089,1292.3979622089564,-319.2213519780703,76.33532114032812,-33.46467299617283,234.7445277265745,18.208972457161362,-15.00261967800028,220.82002857266482,1.0638731776713473,1292.3979622089564,0.9582208075011934,-0.19129536545653453
2022-02-24 17:20:00,72.12869929973505,10.818040340909922,0.12444486774511507,211.65700835430195,248.47869235186687,0.01093501859375232,37.291082113095236,362.8161393969462,0.08382541410184244,-2.333645414986083,-2.333645414986083,9.928140967222307,1413.718063182108,-332.03644810501584,-55.63443737094887,68.20425566034578,211.65700835430195,-29.919245625125136,37.70558587151989,221.04207620038596,0.9626420659951046,1413.718063182108,0.9479871934204147,-0.15970178060292442
2022-02-24 17:40:00,72.5534557307496,10.735094327034751,0.08195159683306869,214.4730322517805,261.2280926944561,0.007566008680965063,47.29087141600335,358.02496006634436,0.0832849716931217,-2.366742817473781,-2.366742817473781,9.356087937903935,1348.6366809866552,-341.248343434902,-26.033757507495732,49.85457789359102,214.4730322517805,-20.157266090379103,32.46195991418098,221.29416071550457,0.9699935170766864,1348.6366809866552,0.8880240502558362,-0.24464449529969018
2022-02-24 18:00:00,72.98706526005265,11.018580984438938,0.0818665172315089,202.75080080560065,246.0156805965909,0.007403608361267825,43.26487979099026,359.8020432402228,0.08274759141983619,-2.3874566848077174,-2.3874566848077174,8.834446005658386,1290.3504635711852,-348.6997540149948,-23.829988208499095,-9.557537297908764,202.75080080560065,-21.434695385389226,1.0489616211718074,227.07985763917014,0.8933917580150437,1290.3504635711852,0.9019270554329244,-0.14297538612017804
2022-02-24 18:20:00,73.43667595243387,11.194779711032947,0.139296637978856,190.61132696428572,224.364748262987,0.012437047275640078,33.7534212987013,380.3232146020821,0.08220490879675016,-2.515006570243078,-2.515006570243078,9.588963389616499,1418.9563637156784,-372.15793414812555,-3.1727637788996454,-26.659364374066286,190.61132696428572,-4.5670678380869285,-1.823394722429711,228.75054885857608,0.8333457043193349,1418.9563637156784,0.9266732257070994,-0.11725219767440541
2022-02-24 18:40:00,73.89322684397257,9.614944854861589,0.1153463831012095,200.7819816060606,239.8013895966811,0.01223579080480903,39.08363696031746,376.17261212582775,0.0816683864497056,-2.275719395454927,-2.275719395454927,9.460071679703299,1418.397339834328,-341.2074342724182,73.62695591215933,-49.137981724182445,200.7819816060606,21.07081824941631,-2.7997064454743863,226.28740115556818,0.8870192071618445,1418.397339834328,0.8351611039788486,-0.10581813801599133
2022-02-24 19:00:00,74.3493962324437,10.478212999866765,0.11526705975416744,194.87875714623917,232.21630229910716,0.01099528217835388,37.33754515286797,387.27286343525765,0.08114649649535102,-2.3298595517966043,-2.3298595517966043,9.269833885075785,1407.7325202298734,-353.829236338823,81.0514900515768,-118.72784745940545,194.87875714623917,27.99811475353761,-35.505114452890965,233.840770878039,0.8334881045076452,1407.7325202298734,0.8042275219070643,-0.2748230960259237
2022-02-24 19:20:00,74.81965468205381,9.18948100287599,0.09290009057604773,239.0861547633012,312.9722657882977,0.01020137659623549,73.88611102499651,386.8280900954175,0.080622481418107,-2.3093577458181067,-2.3093577458181067,8.204268153221081,1262.1958787421797,-355.3372244372445,-13.874821970744433,69.59551488093113,239.0861547633012,-17.246120960513892,30.702812273334594,246.67879602473465,0.9696379634379745,1262.1958787421797,0.8300431919126297,-0.32127681293728094
2022-02-24 19:40:00,75.29938062918052,9.406753327367962,0.09284158395213918,225.35510874594155,308.0923625892857,0.009995288042193537,82.73725384334415,392.7611966568044,0.08010214390984534,-2.4251816087235682,-2.4251816087235682,8.190170475611625,1276.432603211417,-377.95037432046666,9.431240084450609,-4.985412774551069,225.35510874594155,-9.813768822978895,-10.358575024400702,249.0613201638181,0.904940679273041,1276.432603211417,0.8187874400896205,-0.23426768888388244
