 r	t	p
   1.0000000000000000      	   1.2552741223837596      	   3.8705421720006488
   1.0000000000000000      	   1.2527684900010208      	   3.8762490504157938
   1.0000000000000000      	   1.2532810018109082      	   3.8751098437542102
   1.0000000000000000      	   1.2527949731626833      	   3.8762053661825795
   1.0000000000000000      	   1.2522600849615673      	   3.8774019837992735
   1.0000000000000000      	   1.2503168839522660      	   3.8816977070267882
   1.0000000000000000      	   1.2563055189142576      	   3.8681508487878733
   1.0000000000000000      	   1.2554332450820589      	   3.8702286023997727
   1.0000000000000000      	   1.2541053221460730      	   3.8732925798353426
   1.0000000000000000      	   1.2483244586815689      	   3.8863818376735368
   1.0000000000000000      	   1.2623759630781781      	   3.8527882747618598
   1.0000000000000000      	   1.2669695852729459      	   3.8418845968371231
   1.0000000000000000      	   1.2650856094075225      	   3.8464253995547830
   1.0000000000000000      	   1.2630466501174651      	   3.8512501134833266
   1.0000000000000000      	   1.2608543390681364      	   3.8565422865005106
   1.0000000000000000      	   1.2584355736273110      	   3.8627935576590140
   1.0000000000000000      	   1.2558191502975522      	   3.8693979260298668
   1.0000000000000000      	   1.2527843240589938      	   3.8763365984488787
   1.0000000000000000      	   1.2494776844320370      	   3.8837317453450901
   1.0000000000000000      	   1.2457629590314352      	   3.8926943086474921
   1.0000000000000000      	   1.2443212213662520      	   3.8962849338881500
   1.0000000000000000      	   1.2415447358635703      	   3.9034436791207074
   1.0000000000000000      	   1.2416728246659894      	   3.9031235274315859
   1.0000000000000000      	   1.2441114214701634      	   3.8968474251248924
   1.0000000000000000      	   1.2442828217820852      	   3.8964177838333844
   1.0000000000000000      	   1.2496581612751858      	   3.8833678838669945
   1.0000000000000000      	   1.2558754233970117      	   3.8693465509900999
   1.0000000000000000      	   1.2583321086772765      	   3.8631659421143683
   1.0000000000000000      	   1.2619936506347940      	   3.8538243356787261
   1.0000000000000000      	   1.2513797904355282      	   3.8795334709479379
   1.0000000000000000      	   1.2581318133898938      	   3.8637063218350374
   1.0000000000000000      	   1.2561418518564926      	   3.8687551189862734
   1.0000000000000000      	   1.2611444399931331      	   3.8559610942503886
   1.0000000000000000      	   1.2661471480013216      	   3.8440550002654477
   1.0000000000000000      	   1.2671377861515865      	   3.8416740048642648
   1.0000000000000000      	   1.2656065393668752      	   3.8453715599064235
   1.0000000000000000      	   1.2733769434776365      	   3.8266315229109225
   1.0000000000000000      	   1.2659616446981339      	   3.8445356507915691
   1.0000000000000000      	   1.2658150452934471      	   3.8448965582764245
   1.0000000000000000      	   1.2705986009324990      	   3.8331822499330692
   1.0000000000000000      	   1.2777214892632422      	   3.8177346106459917
   1.0000000000000000      	   1.3527019982711672      	   3.7571861331661749
   1.0000000000000000      	   1.7257963881527176      	   3.3832853479261917
   1.0000000000000000      	   1.7175130774837339      	   3.3926305176029752
   1.0000000000000000      	   1.7219069944616241      	   3.3877451535161218
   1.0000000000000000      	   1.6741551363833433      	   3.4364585677903077
   1.0000000000000000      	   1.6951781664311023      	   3.4160570911299253
   1.0000000000000000      	   1.6444268860342590      	   3.4640989646923388
   1.0000000000000000      	   1.3914230317478229      	   3.7399847385844174
   1.0000000000000000      	   1.3440750952770457      	   3.7609658602572416
   1.0000000000000000      	   1.3284863661712825      	   3.7681999151882839
   1.0000000000000000      	   1.3460784966898316      	   3.7600841630127788
   1.0000000000000000      	   1.3713527601272517      	   3.7491635174656128
   1.0000000000000000      	   1.5798544542639317      	   3.5207328998631504
   1.0000000000000000      	   1.3976097790825961      	   3.7368884836924945
   1.0000000000000000      	   1.6115543247007704      	   3.4929481912005778
   1.0000000000000000      	   1.6397891585909363      	   3.4682820541756394
   1.0000000000000000      	   1.6574329545997202      	   3.4522525887104587
   1.0000000000000000      	   1.6945363793785406      	   3.4167392224935575
   1.0000000000000000      	   1.7121502239295965      	   3.3985320422502894
   1.0000000000000000      	   1.7217404497461368      	   3.3880334149273588
   1.0000000000000000      	   1.7194471771704214      	   3.3905999440874686
   1.0000000000000000      	   1.7156628929494002      	   3.3947604230213693
   1.0000000000000000      	   1.7284735088541010      	   3.3802628423455752
   1.0000000000000000      	   1.7400462792249036      	   3.3649597888777505
   1.0000000000000000      	   1.7190481593426252      	   3.3910656992872816
   1.0000000000000000      	   1.7473716117696352      	   3.3537548192112281
   1.0000000000000000      	   1.7313809295738936      	   3.3767258249196446
   1.0000000000000000      	   1.7394414332270931      	   3.3658755380073688
   1.0000000000000000      	   1.7410923779673053      	   3.3634779719135617
   1.0000000000000000      	   1.7409649047531870      	   3.3636755477677420
   1.0000000000000000      	   1.7528912071365501      	   3.3433436952717175
   1.0000000000000000      	   1.7429534886507416      	   3.3607409521394178
   1.0000000000000000      	   1.7512183066200342      	   3.3468153537042649
   1.0000000000000000      	   1.7554920344213305      	   3.3371829069432404
   1.0000000000000000      	   1.7395566785035679      	   3.3657776871241252
   1.0000000000000000      	   1.7432096373895158      	   3.3603968130331667
   1.0000000000000000      	   1.7411709444023513      	   3.3634428073336196
   1.0000000000000000      	   1.7496258593034952      	   3.3499486929183098
   1.0000000000000000      	   1.7439809359480538      	   3.3592589551506444
   1.0000000000000000      	   1.7531489565884866      	   3.3429275674632857
   1.0000000000000000      	   1.7562835112267636      	   3.3350025759181068
   1.0000000000000000      	   1.7599785231689986      	   3.3193115664190453
   1.0000000000000000      	   1.7598032098802572      	   3.3204162851410191
   1.0000000000000000      	   1.7588829614237804      	   3.3258791178397535
   1.0000000000000000      	   1.7609392723952881      	   3.3079758198418854
   1.0000000000000000      	   1.7601803166827061      	   3.3182780890879489
   1.0000000000000000      	   1.7604180369224183      	   3.3168855871720484
   1.0000000000000000      	   1.7601258200088126      	   3.3187008084933876
   1.0000000000000000      	   1.7608957966748362      	   3.3120758341488696
   1.0000000000000000      	   1.7608762148027046      	   3.3133170026355039
   1.0000000000000000      	   1.7609128314159981      	   3.3120113361864334
   1.0000000000000000      	   1.7609426585325525      	   3.3108251862042968
   1.0000000000000000      	   1.7610641415517627      	   3.3048488702906735
   1.0000000000000000      	   1.7610237058027107      	   3.3073666894565026
   1.0000000000000000      	   1.7609806397448740      	   3.3100700548059345
   1.0000000000000000      	   1.7610791581167233      	   3.3017433743033622
   1.0000000000000000      	   1.7610973066366598      	   3.3048295351521917
   1.0000000000000000      	   1.7610919233147595      	   3.3016942211295137
   1.0000000000000000      	   1.7611305596154816      	   3.3021295232117467
   1.0000000000000000      	   1.7611620465905404      	   3.3027238683715923
   1.0000000000000000      	   1.7611178023972256      	   3.3017075937471629
   1.0000000000000000      	   1.7607348661777302      	   3.2982294837038042
   1.0000000000000000      	   1.7609052661025226      	   3.2994696023654235
   1.0000000000000000      	   1.7580542696060990      	   3.2859150283303977
   1.0000000000000000      	   1.7574744346844846      	   3.2841212581356793
   1.0000000000000000      	   1.7605001290000859      	   3.2963812790157223
   1.0000000000000000      	   1.7596068962481586      	   3.2913941763682582
   1.0000000000000000      	   1.7565343198983037      	   3.2813853882666333
   1.0000000000000000      	   1.7546144759732316      	   3.2769663815217922
   1.0000000000000000      	   1.7592846243405624      	   3.2899688762411277
   1.0000000000000000      	   1.7586465972648331      	   3.2876418011044528
   1.0000000000000000      	   1.7585048867545714      	   3.2871362801955915
   1.0000000000000000      	   1.7589050926413785      	   3.2884744730776796
   1.0000000000000000      	   1.7550708611482424      	   3.2778200783226614
   1.0000000000000000      	   1.7579759949641114      	   3.2853594180455756
   1.0000000000000000      	   1.7574945998585407      	   3.2838818055293562
   1.0000000000000000      	   1.7602192530396308      	   3.2941369054561451
   1.0000000000000000      	   1.7602670760717862      	   3.2943567937422320
   1.0000000000000000      	   1.7598979822154766      	   3.2923211970541884
   1.0000000000000000      	   1.7608624348370534      	   3.2980538028830151
   1.0000000000000000      	   1.7552000362493723      	   3.2779530240698769
   1.0000000000000000      	   1.7595736031994771      	   3.2906950190532998
   1.0000000000000000      	   1.7613516469780706      	   3.3027306031847168
   1.0000000000000000      	   1.7612995075456048      	   3.3057253462585772
   1.0000000000000000      	   1.7612821731896591      	   3.3012955940306510
   1.0000000000000000      	   1.7612950305897561      	   3.3067353811071678
   1.0000000000000000      	   1.7613253508014499      	   3.3056523688007342
   1.0000000000000000      	   1.7613796507750152      	   3.3034545518120551
   1.0000000000000000      	   1.7612967557846351      	   3.3078326973988430
   1.0000000000000000      	   1.7613573419864237      	   3.3052840501652643
   1.0000000000000000      	   1.7613542738824379      	   3.3058216271868250
   1.0000000000000000      	   1.7613907882781725      	   3.3044673273722980
   1.0000000000000000      	   1.7614251870884510      	   3.3024165188877905
   1.0000000000000000      	   1.7608313827818229      	   3.2970030287260421
   1.0000000000000000      	   1.7599419343020608      	   3.2918229278175342
   1.0000000000000000      	   1.7587600899684861      	   3.2872695329723096
   1.0000000000000000      	   1.7548279433605218      	   3.2768511193998631
   1.0000000000000000      	   1.7591406344428662      	   3.2885218411668911
   1.0000000000000000      	   1.7569906516078255      	   3.2818378290034427
   1.0000000000000000      	   1.7514976818527299      	   3.2706136783891369
   1.0000000000000000      	   1.7518912164111000      	   3.2712720301400280
   1.0000000000000000      	   1.7545148578693488      	   3.2761193595366160
   1.0000000000000000      	   1.7565743793834665      	   3.2806358376425275
   1.0000000000000000      	   1.7579361720886666      	   3.2844323108248688
   1.0000000000000000      	   1.7575140050882145      	   3.2831589591542789
   1.0000000000000000      	   1.7585469437388526      	   3.2862746975774866
   1.0000000000000000      	   1.7597472107126642      	   3.2905104256993774
   1.0000000000000000      	   1.7591903322546905      	   3.2883838632542974
   1.0000000000000000      	   1.7585891212922646      	   3.2863238866798006
   1.0000000000000000      	   1.7594160788921538      	   3.2891354928835335
   1.0000000000000000      	   1.7594091240711076      	   3.2890774880238536
   1.0000000000000000      	   1.7563440955337584      	   3.2798697057474677
   1.0000000000000000      	   1.7566824062209947      	   3.2806724182414033
   1.0000000000000000      	   1.7539127761150393      	   3.2747149771724939
   1.0000000000000000      	   1.7610690418181187      	   3.2974261960484905
   1.0000000000000000      	   1.7615257210005173      	   3.3011624103403920
   1.0000000000000000      	   1.7608434860117033      	   3.2958042234956104
   1.0000000000000000      	   1.7611988905612779      	   3.2981851393288517
   1.0000000000000000      	   1.7616196919001552      	   3.3040443643277717
   1.0000000000000000      	   1.7615214394202598      	   3.3007653481497004
   1.0000000000000000      	   1.7606356988109046      	   3.2943541264705525
   1.0000000000000000      	   1.7588876340321404      	   3.2869205706915396
   1.0000000000000000      	   1.7610791416763076      	   3.2970273028891079
   1.0000000000000000      	   1.7600842915310690      	   3.2913036853815223
   1.0000000000000000      	   1.7581625420378524      	   3.2845394922899489
   1.0000000000000000      	   1.7570104186298441      	   3.2812058540547469
   1.0000000000000000      	   1.7600130510393668      	   3.2908870370719323
   1.0000000000000000      	   1.7611026061247657      	   3.2968999758854096
   1.0000000000000000      	   1.7606219284379416      	   3.2938896101270014
   1.0000000000000000      	   1.7595946733785801      	   3.2891463928447617
   1.0000000000000000      	   1.7588575806187248      	   3.2865569661697096
   1.0000000000000000      	   1.7600077401420411      	   3.2906847209590051
   1.0000000000000000      	   1.7587414127327223      	   3.2861219494393659
   1.0000000000000000      	   1.7585059369895406      	   3.2853469417061381
   1.0000000000000000      	   1.7576520615688673      	   3.2827623530713304
   1.0000000000000000      	   1.7599393560419070      	   3.2902673792239523
   1.0000000000000000      	   1.7600112758941837      	   3.2905217748576781
   1.0000000000000000      	   1.7564819199618247      	   3.2796204616034959
   1.0000000000000000      	   1.7603952452036948      	   3.2921954886256120
   1.0000000000000000      	   1.7589406865077670      	   3.2865667962937484
   1.0000000000000000      	   1.7488325690828590      	   3.2660769083492633
   1.0000000000000000      	   1.7469685272244877      	   3.2636562308300947
   1.0000000000000000      	   1.7528691994430539      	   3.2722581620545652
   1.0000000000000000      	   1.7500172078682055      	   3.2676789773557773
   1.0000000000000000      	   1.7152234726849389      	   3.2392242263950948
   1.0000000000000000      	   1.7206907256243320      	   3.2425508967497803
   1.0000000000000000      	   1.7302712644131424      	   3.2487649508124985
   1.0000000000000000      	   1.7180992920396723      	   3.2409482026188940
   1.0000000000000000      	   1.7361464711964427      	   3.2530461658974614
   1.0000000000000000      	   1.7220983450416036      	   3.2433999695923990
   1.0000000000000000      	   1.7306754665305804      	   3.2490154722476530
   1.0000000000000000      	   1.7277763318628532      	   3.2470394117556269
   1.0000000000000000      	   1.7461956202452096      	   3.2625752592018586
   1.0000000000000000      	   1.7447897112364985      	   3.2609341356883403
   1.0000000000000000      	   1.7477944801735390      	   3.2645255451873667
   1.0000000000000000      	   1.7487352280559019      	   3.2657400077662371
   1.0000000000000000      	   1.7491058922940579      	   3.2662248385838373
   1.0000000000000000      	   1.7508517669139174      	   3.2686940288135284
   1.0000000000000000      	   1.7526309634126382      	   3.2715536762873656
   1.0000000000000000      	   1.7518584807826316      	   3.2702203540277424
   1.0000000000000000      	   1.7557469453120715      	   3.2775001106460349
   1.0000000000000000      	   1.7517366022186518      	   3.2699945091168501
   1.0000000000000000      	   1.7563506569614478      	   3.2787811523475261
   1.0000000000000000      	   1.7546503931811728      	   3.2752089040624477
   1.0000000000000000      	   1.7546450694789202      	   3.2751797663576800
   1.0000000000000000      	   1.7554811397000794      	   3.2768430499254992
   1.0000000000000000      	   1.7510216840426818      	   3.2688142394770257
   1.0000000000000000      	   1.6719743149024879      	   3.2125181530058677
   1.0000000000000000      	   1.6542513334351259      	   3.2012021492809555
   1.0000000000000000      	   1.4241880670003237      	   3.0007981421363592
   1.0000000000000000      	   1.4357289894079308      	   2.9481603440667090
   1.0000000000000000      	   1.4353390369062513      	   2.9488567778320038
   1.0000000000000000      	   1.6971120288184849      	   2.6848447629134067
   1.0000000000000000      	   1.7081436146135824      	   2.6795647990381135
   1.0000000000000000      	   1.6944422735969638      	   2.6861488408256178
   1.0000000000000000      	   1.7475212482222340      	   2.6560159784941813
   1.0000000000000000      	   1.7886588247467277      	   2.6184022852687274
   1.0000000000000000      	   1.7641956702875665      	   2.6430406370103472
   1.0000000000000000      	   1.7642066919979522      	   2.6430423931067142
   1.0000000000000000      	   1.7665461449433264      	   2.6409152177432742
   1.0000000000000000      	   1.7717842667255659      	   2.6352045884492248
   1.0000000000000000      	   1.7475692854953104      	   2.6560437754591351
   1.0000000000000000      	   1.7527462575383514      	   2.6522860987288990
   1.0000000000000000      	   1.7738227782385614      	   2.6329164128876603
   1.0000000000000000      	   1.5735841029073465      	   2.4712263078425556
   1.0000000000000000      	   1.5656911308702837      	   2.4645372655760429
   1.0000000000000000      	   1.5536820120186845      	   2.4522984149639688
   1.0000000000000000      	   1.5633600199055595      	   2.4622965411955207
   1.0000000000000000      	   1.5608687597347886      	   2.4598279209997642
   1.0000000000000000      	   1.5456345071409003      	   2.4429950725046750
   1.0000000000000000      	   1.5391613846374343      	   2.4352769358589890
   1.0000000000000000      	   1.5430005190189049      	   2.4398277646720179
   1.0000000000000000      	   1.5153067155654836      	   2.4053003178478911
   1.0000000000000000      	   1.4492091176545436      	   2.2973344798624082
   1.0000000000000000      	   1.5200085770527261      	   2.4115397820287581
   1.0000000000000000      	   1.5584222488308306      	   2.4571644766492722
   1.0000000000000000      	   1.5482382166772952      	   2.4458889929419798
   1.0000000000000000      	   1.5388948735452008      	   2.4348071155289723
   1.0000000000000000      	   1.5370962122916196      	   2.4326383475778535
   1.0000000000000000      	   1.4401283432306038      	   2.2792270085166728
   1.0000000000000000      	   1.4310704494569102      	   2.2617217951548709
   1.0000000000000000      	   1.4261789651973569      	   2.2529820775758358
   1.0000000000000000      	   1.4251029173771279      	   2.2511058333272076
   1.0000000000000000      	   1.4154278188157723      	   2.2349091202789930
   1.0000000000000000      	   1.4158808814204351      	   2.2356578825106541
   1.0000000000000000      	   1.4192284914749376      	   2.2412006186945361
   1.0000000000000000      	   1.4232368565574165      	   2.2478772448232296
   1.0000000000000000      	   1.4250069861697097      	   2.2508862856863638
   1.0000000000000000      	   1.4197808565457681      	   2.2420840885922497
   1.0000000000000000      	   1.4027242571493215      	   2.2111463448763193
   1.0000000000000000      	   1.4147121027207008      	   2.2336329506556671
   1.0000000000000000      	   1.4145661339808584      	   2.2333759980567209
   1.0000000000000000      	   1.4120229151569639      	   2.2289990800079766
   1.0000000000000000      	   1.4226754430589559      	   2.2468570737555749
   1.0000000000000000      	   1.4107280219624674      	   2.2266945753742693
   1.0000000000000000      	   1.4086881744694166      	   2.2229733820467588
   1.0000000000000000      	   1.4132016446077245      	   2.2309994072030386
   1.0000000000000000      	   1.4040967145439671      	   2.2139465870101058
   1.0000000000000000      	   1.4064499970747999      	   2.2186779660075318
   1.0000000000000000      	   1.4036946765386840      	   2.2130876442836933
   1.0000000000000000      	   1.4068830530061756      	   2.2194992531416950
   1.0000000000000000      	   1.4095841986609421      	   2.2245596634961333
   1.0000000000000000      	   1.4004103262549605      	   2.2058810535373103
   1.0000000000000000      	   1.4030980703348288      	   2.2117860455276768
   1.0000000000000000      	   1.4013505482001274      	   2.2079788448812590
   1.0000000000000000      	   1.4061076567139321      	   2.2179298221531951
   1.0000000000000000      	   1.4038685742516377      	   2.2133731148461808
   1.0000000000000000      	   1.4025356274468010      	   2.2105384924338813
   1.0000000000000000      	   1.3986013581153580      	   2.2015375053751480
   1.0000000000000000      	   1.4060435662456787      	   2.2177601070203328
   1.0000000000000000      	   1.3963822813680919      	   2.1958411459090139
   1.0000000000000000      	   1.4013575355888954      	   2.2079143571665956
   1.0000000000000000      	   1.3982386733449013      	   2.2005975850326571
   1.0000000000000000      	   1.4007744652312986      	   2.2065825573551048
   1.0000000000000000      	   1.3986420050219774      	   2.2015640448709286
   1.0000000000000000      	   1.3938093640104772      	   2.1883193620896368
   1.0000000000000000      	   1.3937230993873380      	   2.1880321519701473
   1.0000000000000000      	   1.3923072291465475      	   2.1832666399452680
   1.0000000000000000      	   1.3912253063012654      	   2.1792106659266883
   1.0000000000000000      	   1.3874901855249426      	   2.1612305846476794
   1.0000000000000000      	   1.3871112709524609      	   2.1588133800154581
   1.0000000000000000      	   1.3886035367729770      	   2.1674527823101122
   1.0000000000000000      	   1.3884714842160040      	   2.1667391614126328
   1.0000000000000000      	   1.3889062425956189      	   2.1689483591362495
   1.0000000000000000      	   1.3887317525799501      	   2.1680464319396981
   1.0000000000000000      	   1.3873499104999369      	   2.1602066972111142
   1.0000000000000000      	   1.3867993048953005      	   2.1565439248083997
   1.0000000000000000      	   1.3869316047545726      	   2.1574263541984013
   1.0000000000000000      	   1.3861819496517385      	   2.1519268170502079
   1.0000000000000000      	   1.3876670760093608      	   2.1620476571681326
   1.0000000000000000      	   1.3873028226882183      	   2.1597782917919024
   1.0000000000000000      	   1.3874815768747928      	   2.1608705691398802
   1.0000000000000000      	   1.3872778124975189      	   2.1595664222787576
   1.0000000000000000      	   1.3872814228332095      	   2.1595630402127437
   1.0000000000000000      	   1.3869295234602028      	   2.1572160695153761
   1.0000000000000000      	   1.3869133402890261      	   2.1570768820675390
   1.0000000000000000      	   1.3862646162248164      	   2.1523193058177523
   1.0000000000000000      	   1.3863669343661520      	   2.1530743265283574
   1.0000000000000000      	   1.3851784134541376      	   2.1427142299403288
   1.0000000000000000      	   1.3869147400458588      	   2.1569738251130688
   1.0000000000000000      	   1.3858902654364320      	   2.1491392675014573
   1.0000000000000000      	   1.3859752655554363      	   2.1498250778084875
   1.0000000000000000      	   1.3861600390385056      	   2.1513047688261029
   1.0000000000000000      	   1.3863343172540439      	   2.1526392422773091
   1.0000000000000000      	   1.3859327775347516      	   2.1493644908549703
   1.0000000000000000      	   1.3859337879610325      	   2.1493390571999460
   1.0000000000000000      	   1.3860282662995855      	   2.1501003041222080
   1.0000000000000000      	   1.3857575223619532      	   2.1477445122649517
   1.0000000000000000      	   1.3859384027285508      	   2.1492763835762720
   1.0000000000000000      	   1.3858734306822151      	   2.1486858256440939
   1.0000000000000000      	   1.3857215619401777      	   2.1473206602900041
   1.0000000000000000      	   1.3851152019847888      	   2.1416081395656974
   1.0000000000000000      	   1.3848377748092844      	   2.1388341122261885
   1.0000000000000000      	   1.3852242226565561      	   2.1425856568925137
   1.0000000000000000      	   1.3857144019507162      	   2.1471160040396535
   1.0000000000000000      	   1.3855870793348501      	   2.1459296259089844
   1.0000000000000000      	   1.3856906165412457      	   2.1468317277801869
   1.0000000000000000      	   1.3852679941786674      	   2.1428573447980943
