,Time,timestamps,lon,BrR2,Br,Bn,Bt,B,olon
9338,2022-03-03 12:15:12.500,1646309667.334,73.11696261479266,-3.846783454002666,-12.9281435,-1.1113764,4.466859,13.72315128477968,84.38699437198616
9339,2022-03-03 12:17:17.500,1646309792.333,73.21282493996193,-3.080379026786883,-10.353122,4.7030525,6.935821,13.319588991732488,84.3685558303957
9340,2022-03-03 12:19:22.500,1646309917.332,73.31113763470707,-3.477589135303369,-11.688914,0.4793532,6.8968782,13.580405697009992,84.35011749678262
9341,2022-03-03 12:21:27.500,1646310042.330004,73.38299700119268,-3.299248653478284,-11.090208,3.6949089,6.5284996,13.389039259400333,84.33167951808518
9342,2022-03-03 12:23:32.500,1646310167.329004,73.32645933013835,-3.646238930684852,-12.257404,2.3433185,5.294279,13.555975971559526,84.31324160046974
9343,2022-03-03 12:25:37.500,1646310292.328004,72.55173988903789,-3.406802859257088,-11.45326,5.47706,3.6427672,13.207766796267864,84.29480389091984
9344,2022-03-03 12:27:42.500,1646310417.326994,72.54494029551138,-1.521797940673259,-5.11644,12.356929,1.2577767,13.433303942504386,84.27636639092458
9345,2022-03-03 12:29:47.500,1646310542.325995,72.70792145571518,-2.6881101485054546,-9.038299,10.6439705,1.4566067,14.039467934959506,84.25792909739866
9346,2022-03-03 12:31:52.500,1646310667.324995,73.29590622439835,-2.6665733293409426,-8.966478,9.501423,4.0227256,13.669567952291263,84.23949201216291
9347,2022-03-03 12:33:57.500,1646310792.3239949,73.72350268824701,-3.507269602228982,-11.79414,3.4984615,6.6757984,13.996687303931056,84.22105513509061
9348,2022-03-03 12:36:02.500,1646310917.322995,73.39759161622345,-3.62048976531958,-12.175679,1.333945,5.2139664,13.31210028486846,84.2026184662061
9349,2022-03-03 12:38:07.500,1646311042.321995,73.29281443282977,-3.3171337392264406,-11.156234,0.09131469,7.0451255,13.194835684695583,84.18418200555598
9350,2022-03-03 12:40:12.500,1646311167.320995,73.29471503604137,-3.581533533928343,-12.046265,-1.1088814,4.7864857,13.009710364408404,84.1657457531374
9351,2022-03-03 12:42:17.500,1646311292.319,73.0916183128616,-3.574612078161351,-12.023781,1.728002,4.683669,13.018988276725883,84.14730985573868
9352,2022-03-03 12:44:22.500,1646311417.318,73.07842777800752,-3.160500095053902,-10.631553,-0.866407,8.255293,13.488159355423814,84.1288740198928
9353,2022-03-03 12:46:27.500,1646311542.317,72.94248850146812,-2.9288058573926423,-9.852813,-2.4893913,7.6240983,12.704403486411614,84.11043839236493
9354,2022-03-03 12:48:32.500,1646311667.316,73.13907508286569,-2.554198931267239,-8.593164,-2.6149464,8.6913395,12.49879172200374,84.09200297320812
9355,2022-03-03 12:50:37.500,1646311792.315,73.34339746740228,-2.64961770866014,-8.914775,-5.2147264,8.062344,13.102212618554852,84.07356776244004
