bins,Unnamed: 0.1,Unnamed: 0,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA,olon
50,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,
53,,,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,
56,325.2857142857143,325.2857142857143,56.78094126972691,6.789841057504796,0.033696093687065644,396.2343945714286,487.81262857142855,0.004958076458484629,91.80714724675326,142.89381218390804,0.1327901095699637,-1.1031499933549846,-1.1031499933549846,5.5933811043866255,319.9766462642823,-60.75582727743842,-90.74385742889983,-2.56118871609195,396.2343945714286,-136.96299364805193,8.906683166233767,181.52803167769432,2.1835579424569977,57.37164403456052
57,344.0,344.0,57.598611557682084,6.053413364319471,0.03927062787655816,360.42985609280305,467.77521354545456,0.007201533270237539,107.5628255625,143.7612869519488,0.13240138402345125,-1.6130206628368515,-1.6130206628368515,5.4532732250105695,313.36531182075436,-90.92613077859347,-57.397088315318484,13.123160135826849,360.42985609280305,-105.5065314296212,21.212544231780303,184.88354436807154,1.9608912248109107,57.399546504437325
58,358.3681462140992,358.3681462140992,58.55652932004692,4.618979199487704,0.039230483703513105,322.84961729978636,460.0661620325184,0.009310228916682903,137.30736819344884,145.6615984409248,0.13213864574621353,-2.2584106658047194,-2.2584106658047194,5.179591527556886,297.3375369177091,-129.26616497674704,3.0907919858015607,-12.08444612461957,322.84961729978636,-56.15167509603536,-7.918475855077226,192.3633184844656,1.6918918003927648,57.37295018602769
59,546.0428134556574,546.0428134556574,59.54558621231157,5.612117969619605,0.057491074961651165,304.9523007624475,412.8816053876114,0.011104793229029622,107.99362948087693,152.12222480640503,0.12835817988753803,-2.0819264217216564,-2.0819264217216564,6.001612385720162,371.9186053751281,-125.54075872631361,0.4641084418652077,-9.711669678836534,304.9523007624475,-48.313174969596886,-11.832490558971488,180.27616285149549,1.7100297100337354,57.774137651206345
60,995.8950495049505,995.8950495049505,60.55594004427921,6.025822455006982,0.07601450218839723,296.3840005826013,408.1112173869469,0.013632998475517851,111.75486428896268,172.933891574809,0.11943191716494743,-2.1183020078564825,-2.1183020078564825,6.453738569765353,459.6529567358551,-146.79873295524484,15.810871285095104,-19.840988958520672,296.3840005826013,-34.36234286373221,-18.66128928805872,184.6880139892572,1.620914436350581,58.605788403980526
61,1347.7335423197492,1347.7335423197492,61.396341459209026,7.138432367788718,0.09854118677729871,303.41089123498756,406.82562631728615,0.014711817391728133,103.42876348847861,187.1195081536625,0.11235336313359631,-2.057798576589716,-2.057798576589716,7.243149542411414,579.7363645202538,-161.54991899795047,25.839920752148576,-13.802905055683226,303.41089123498756,-35.43036240228994,-11.348887787494942,178.54738934637348,1.734568918738212,59.78538802468674
62,1695.1967213114754,1695.1967213114754,62.5492930402402,7.817426968224409,0.08968811012106787,316.9032157142857,439.08982179786744,0.012355053154390562,122.18660608358172,203.31310269525687,0.10559346688559154,-1.8849567103713032,-1.8849567103713032,7.785174375111858,698.0174906661973,-168.75749521949155,23.048754441289546,-48.59286691848995,316.9032157142857,-45.25972066981149,-22.44580541961146,175.3384574641087,1.826347542253595,61.41303116912254
63,1844.2957746478874,1844.2957746478874,63.483236521588736,7.328869258975497,0.09249056589939851,313.3753882141333,441.12332367111765,0.014224255978155244,127.76057108408024,225.07132397937622,0.10263963326448948,-1.9199682327144092,-1.9199682327144092,7.381532617956186,699.9373850745802,-182.1179071688042,38.48032649680631,-76.4582980458119,313.3753882141333,-40.41093154483934,-29.708790502387778,195.36101780373147,1.6315591484833205,62.323485107830415
64,1937.75,1937.75,64.42694783859397,6.928785050282821,0.08379469786997568,299.1421623339599,441.9574226330029,0.012775906586122073,142.81526029904305,232.16908644454907,0.10084384784544881,-2.1682940524457797,-2.1682940524457797,6.880368396847215,676.691923993758,-213.22859637067654,25.039674048510843,-37.317519032800334,299.1421623339599,-47.01598941681192,-2.4577979008286626,203.1776852413336,1.479356254518282,62.937915207498776
65,2037.923076923077,2037.923076923077,65.39596648849906,9.778752005894185,0.0904899415473445,291.5531648001998,371.0431116383616,0.0100545825401503,79.58369285214786,236.6156667787471,0.09894577140547581,-1.5615504260763589,-1.5615504260763589,9.228533188912282,951.2829161209029,-156.7050581327005,11.590035047717809,-64.14259477353174,291.5531648001998,-33.94032339308192,-26.578515234382284,181.2732111422274,1.6832672812374434,63.67577193762981
66,2119.279069767442,2119.279069767442,66.54876531941171,12.758943371533427,0.10375280479080697,272.0637779553005,332.3247562302426,0.008640462365596822,60.33922820950368,237.66015067640564,0.09738416318755101,-1.4976717900990122,-1.4976717900990122,11.289021478612812,1197.8167501217258,-156.1655756338015,26.291849482402277,-61.284151939388295,272.0637779553005,-18.445322375592042,-24.120294389843636,159.23532083755683,1.751907062656748,64.31372030568923
67,2129.6554054054054,2129.6554054054054,67.53846900381544,13.657834196107009,0.1100496535958148,246.37816350283725,309.4177022458172,0.008331920260695864,63.05249359731484,240.41178931537502,0.09717375857172658,-1.843776359396837,-1.843776359396837,11.221555464174806,1195.7349322600178,-193.62113293798947,27.458215786506912,-55.72567885674114,246.37816350283725,-12.299727284708265,-18.564238289637874,159.8476296243617,1.572170687187971,64.41247870814337
68,2264.8253968253966,2264.8253968253966,68.54611314010563,14.412713669854877,0.11166908997163726,252.97500351680065,317.1581503921299,0.008090143530512585,64.18314687532926,246.59327701106713,0.09456468325030226,-1.844595956313811,-1.844595956313811,11.784259113460061,1324.7524990873071,-204.51820689925827,19.730290718861266,6.700976446198031,252.97500351680065,-15.731871525346964,7.992857224723745,154.3775334823264,1.6508271939766601,65.63080775362027
69,2448.934673366834,2448.934673366834,69.45704234794013,14.097368560083204,0.11151868865053477,273.6677245977724,358.75054907535514,0.008332457482748232,85.08282447758272,259.60064738068456,0.09111127309706028,-1.825799063977881,-1.825799063977881,11.92774124263054,1436.9062303160897,-219.12971625415832,6.815674037933486,22.193504959904903,273.6677245977724,-24.607673216030506,10.58817007375528,155.18707554737432,1.7628329906458005,67.36651673736948
70,2604.6666666666665,2604.6666666666665,70.51446020400783,12.872236984599127,0.11429720044035696,292.5083115314924,399.06498649436224,0.00924148932684675,106.55667496286985,275.2071948646111,0.08826943623757011,-1.7709280119909958,-1.7709280119909958,11.503671902035542,1476.2397823564322,-226.91296541650675,-5.326663286331215,38.488798199315596,292.5083115314924,-33.0519939515188,12.014392422947983,162.33157968744243,1.8024136249277274,69.02994115893254
71,2679.980769230769,2679.980769230769,71.51774895410462,11.622447776835536,0.10030394676348381,285.2817515655178,394.4390450653513,0.008856165678786434,109.1572934998335,299.5859549197983,0.08692000644239804,-1.9498575709877928,-1.9498575709877928,10.930272662170374,1446.0712930627585,-257.891123281369,13.676387479382642,19.072616292696498,285.2817515655178,-26.129789141215326,1.4135534828837835,178.74116010688465,1.6007841165083718,69.9006653416639
72,2714.4285714285716,2714.4285714285716,72.36706404789804,11.061944018575966,0.08260193828608364,267.65672615769944,364.63249046505877,0.007660859227132249,96.9757643073593,319.08269434333744,0.08630245705433812,-2.209016376375051,-2.209016376375051,10.46169248088229,1404.3156093913642,-296.5561510425145,31.877546290788697,39.15871978301216,267.65672615769944,-12.344586501958874,15.397712653054112,193.05568654863586,1.3884607719205928,70.31643576081161
73,2769.6,2769.6,73.7192106861497,9.93036814812865,0.05418510834468162,244.54270038287638,318.5348368080808,0.00551924183754926,73.99213642520442,340.79231427666673,0.08533168374470804,-2.319562173932216,-2.319562173932216,9.174660381929408,1260.1429680274337,-318.44615361434086,34.62547162047369,16.358493228112536,244.54270038287638,-2.0646021786762483,12.928896624973065,217.50347601954223,1.1244459163299962,71.00304908914569
74,2806.0,2806.0,74.4496360243977,9.964564108090714,0.05903381240255229,235.74386846932055,306.71168505505364,0.005988548086129761,70.9678165857331,347.0263928036993,0.08469814000597775,-2.3496332558641058,-2.3496332558641058,9.247185590747744,1289.0831035666258,-327.461495808418,54.053147786007386,-17.131010114855517,235.74386846932055,4.811102881899821,-3.1931198400672884,218.98028160096456,1.0765307956592745,71.46654890627731
75,2854.0,2854.0,75.75757667103467,10.124244032021895,0.08043720146461615,216.82810615182436,265.00186584029063,0.007614810019267971,48.216474444186765,359.59365404954104,0.08386873907388494,-2.3390849798860356,-2.3390849798860356,9.216515602680774,1310.8627819206272,-332.45861880987974,-22.6980091325057,38.335170457562604,216.82810615182436,-15.997758625602197,22.724622953314782,226.37329109380659,0.9617717282568626,72.09629233321719
76,2908.5806451612902,2908.5806451612902,76.45663604926908,10.744721341048152,0.1016855013515512,219.39761308092446,265.21558614683704,0.0093291142542201,46.30885801284737,362.661618293276,0.08293732243179834,-2.292009042605124,-2.292009042605124,9.433215939407495,1370.1653949925135,-332.6977413556972,-45.90340645541963,48.478466138547645,219.39761308092446,-30.52755169455766,29.388030457959083,223.01667485691038,0.9832046559455784,72.8551427433609
77,3006.1403508771928,3006.1403508771928,77.53633539786158,9.397007552441957,0.08845170048836527,228.16071982911825,286.4782749684818,0.00989261579482395,58.35135986025671,378.62908341864556,0.08128468781789293,-2.239801734263561,-2.239801734263561,8.650579229965482,1309.464837379678,-338.36435045908354,22.94991188569505,0.02408305589717018,228.16071982911825,-3.196454533020593,0.5790435956942354,237.19765147326504,0.9593416713016328,74.26259993583137
78,3054.7176470588233,3054.7176470588233,78.49946275092279,9.862160872578578,0.10901694357151924,221.20128414604025,286.0323810679908,0.011342671396292863,64.8310969219506,387.90570837200386,0.08047297119290751,-2.327139040177594,-2.327139040177594,8.847432743658779,1364.972019087707,-358.83954202630184,26.167971632018993,-30.02138595573254,221.20128414604025,-3.6671811519706288,-10.599606993993453,238.09674569963616,0.927734862495516,74.99685285248461
79,3194.2,3194.2,79.46690550799879,9.241424663612342,0.0948447540851054,257.23761174025975,353.1428886982323,0.01080756853390452,95.90527695797257,392.6733486911833,0.07818859160827342,-2.2081057663828854,-2.2081057663828854,8.54215396549093,1397.6397923310876,-360.82805955786773,32.72555864359949,0.5225780603250489,257.23761174025975,-18.45789802181441,2.1421299116406387,238.0526512513693,1.0817329222373895,77.21787447066146
80,3315.826530612245,3315.826530612245,80.43364789999927,9.043237800660192,0.10278071390388549,303.57901740568957,424.34618872029336,0.012086246663018824,120.76717131460377,399.11782903613766,0.07622121283176159,-2.111405544906426,-2.111405544906426,8.90561462621568,1533.745351999436,-363.1564360034973,53.02341674091049,-21.621791237181828,303.57901740568957,-19.92374765322102,-16.666572884014887,231.01557138798236,1.3159806214619694,79.34761804772248
81,3401.7586206896553,3401.7586206896553,81.59307953427441,8.589589501025143,0.09233974966068609,336.91721026683086,465.40427244849974,0.011379026358521793,128.4870621816689,421.64774958558144,0.07480370347197186,-2.0438323363952278,-2.0438323363952278,8.580220176387769,1532.5915077634959,-364.87797200130245,41.53917192722068,-72.4414554503676,336.91721026683086,-26.79697695332307,-43.205335811937935,244.32003160791595,1.376908803497101,81.05749293963476
82,3450.6491228070176,3450.6491228070176,82.38241662468177,8.387030841654575,0.08741213752775169,348.4780941512873,512.0157847288676,0.01160905021426446,163.53769057758032,434.1604269745322,0.07404447874478455,-2.069256120936965,-2.069256120936965,7.880830894291599,1437.08637503102,-377.0191134089925,-20.54711130644793,-47.32192175562341,348.4780941512873,-58.40447613090187,-29.728933068075108,259.57645192626256,1.3414759217322907,82.03747901089729
83,3508.7551020408164,3508.7551020408164,83.52316841915123,7.606244083971422,0.08153689428264393,361.4487264798127,527.5699566388373,0.011668345838390664,166.12123015902466,435.83810336954355,0.07310645532367573,-1.9263558637636518,-1.9263558637636518,7.5816215683057715,1418.575102034121,-359.86890176047433,-5.56831794538293,-11.760294671395316,361.4487264798127,-56.703299746915455,-9.657018134108577,262.2111054076995,1.3793607196108864,83.31889865977813
84,3546.4285714285716,3546.4285714285716,84.54811623912678,7.763815297644219,0.08321116931054394,346.44893213419914,519.201947553494,0.011594634629247027,172.753015419295,443.14629298035254,0.07249426294011264,-2.0775028629424455,-2.0775028629424455,7.609259092848055,1447.8728130603738,-395.2659042198563,13.500319637816881,1.6631479887765117,346.44893213419914,-53.50834877161496,-8.167693312364255,263.92104736523925,1.3130695395322682,84.19797313141795
85,3587.025641025641,3587.025641025641,85.5821451110701,7.415878597914748,0.07545489825118683,333.21998605394606,485.48013921356414,0.01072017097868157,152.26015315961817,465.23012244260116,0.07192296184929038,-2.2634095049539154,-2.2634095049539154,7.100298015013416,1372.3034311523968,-437.542281532073,37.98242319896397,-15.528801859546897,333.21998605394606,-43.192012105043844,-17.982308609139746,285.0079849177851,1.1709432884493967,85.0558411637085
86,3633.156862745098,3633.156862745098,86.57687487815271,6.358893122705022,0.07732580123156181,338.9457089071386,503.68406663271367,0.012907235221702477,164.73835772557507,487.0764334737057,0.07124318965696053,-2.3576098680460675,-2.3576098680460675,6.519460159311787,1283.99637783444,-464.54813748969195,45.46760610384668,0.008332820407302566,338.9457089071386,-36.75068540626093,-6.003654730796621,308.866870679225,1.0985074072999899,86.12888703740575
87,3677.4651162790697,3677.4651162790697,87.4977113506855,6.075536719393989,0.0803323304192647,348.8452766686801,536.9765693194403,0.014736256818183182,188.1312926507601,499.26882238409564,0.070603643326538,-2.353009140172591,-2.353009140172591,6.029167836048595,1209.712346694237,-471.90305756136115,16.734263917171074,-16.41873090121332,348.8452766686801,-42.75352806754682,-13.052254984322158,325.41407976446266,1.072708372745577,87.18625297592865
88,3725.9302325581393,3725.9302325581393,88.60168307953076,7.010034915770973,0.07717654600080485,350.05427067753953,529.4412709403,0.011452873332333172,179.3870002627605,493.40312892521246,0.06996950490474724,-2.1976879770519426,-2.1976879770519426,6.309250330536107,1288.6855071564003,-448.70714173503734,-41.83656363049368,-52.107686762243546,350.05427067753953,-84.4886816242681,-26.101420084753848,311.415228237731,1.1241827594330334,88.29356411249638
89,3762.909090909091,3762.909090909091,89.45257057429333,6.712009982754918,0.07236788022956744,350.53778026955,523.9256685645704,0.011341255038671054,173.38788829502047,495.99702701612244,0.0695020892782528,-2.202853703664036,-2.202853703664036,6.356226688538641,1315.9031645239172,-455.8716413011896,-1.0679164754645796,-39.966921282017005,350.53778026955,-64.06399322395652,-21.88146178759,309.8131177010578,1.1323053193282804,89.14806578481556
90,3801.3125,3801.3125,90.47091958499428,6.359168920090467,0.06557467494609305,342.52596831236474,504.58124671266233,0.010459418644140675,162.05527840029762,506.39726088225035,0.06900991819390058,-2.291706453279033,-2.291706453279033,6.36202342558752,1335.9238493237501,-481.1822618142171,61.90364206176016,-54.7639930135491,342.52596831236474,-33.53989254123275,-33.717622775450685,313.9122251501837,1.0911788864363132,90.08486681474936
91,3834.3571428571427,3834.3571428571427,91.56803598139565,6.880105187114299,0.06321577238123792,320.1446425680272,437.2267426437848,0.009229078229864147,117.08210007575758,523.5722155303753,0.0686105769544167,-2.3717412916267366,-2.3717412916267366,6.556955660856167,1392.9260730769558,-503.83345375576613,55.48264800952218,-49.99118949811162,320.1446425680272,-32.95900198678955,-22.53988735485552,317.8657921222806,1.0075465247129898,90.87741711603682
92,3863.3030303030305,3863.3030303030305,92.41209270546496,6.6258791974381674,0.061727466865135076,310.4495521094058,421.9999703102453,0.009677886679707908,111.55041820083957,538.5039926160549,0.06827049105373237,-2.3674563688111694,-2.3674563688111694,6.649255761527887,1426.6192572869027,-507.9219250072944,104.3019331033854,-64.30141475381265,310.4495521094058,-8.377589920398071,-28.466321010321394,323.02055003826314,0.9611977276491822,91.57889123762035
93,3900.325,3900.325,93.51772507092574,5.8970269343327075,0.05441085423780874,301.9792307564935,400.9311019280303,0.009429422943710774,98.9518711715368,553.8235740128563,0.06781523637544111,-2.3980781027265103,-2.3980781027265103,6.468696467620657,1406.4807900582198,-521.4508380988141,162.05156500291974,-7.144582760545612,301.9792307564935,7.305374429674242,-5.4730715853685075,334.6284369728818,0.9025769098300733,92.55647902864447
94,3935.103448275862,3935.103448275862,94.48535438318244,6.448252171475598,0.05545653056884231,295.9388984281236,406.85926109046125,0.0086836076277516,110.92036266233767,556.265762876175,0.06742603153009089,-2.42361387185661,-2.42361387185661,6.311891352857367,1388.3528917921021,-533.1071259544789,110.57791925448514,-29.650402249348716,295.9388984281236,-17.77971969641342,-3.1417492162016707,338.2211976056315,0.8750402579354283,93.42947326458695
95,3967.5833333333335,3967.5833333333335,95.57546483874619,6.6422294183820405,0.06405809312477423,281.3831104220779,391.70393699254447,0.009868636947641422,110.32082657046656,566.5798047816037,0.0670711835266239,-2.4343307106085432,-2.4343307106085432,6.346722908035667,1410.8687785568225,-541.1030629343935,46.10393104165721,1.768734377317057,281.3831104220779,-23.529223399592112,7.579786754215367,341.7739128453073,0.8236807356196357,94.26150345464443
96,4001.1935483870966,4001.1935483870966,96.48182534482221,6.509413912436161,0.0631775117993017,280.7374638660802,417.0484935365172,0.010060982928083276,136.31102967043708,561.34506045483,0.06670156907211744,-2.4016456097770496,-2.4016456097770496,6.361104264516531,1429.7221321523623,-539.7921580740964,15.045737770669044,34.49274889004466,280.7374638660802,-26.097719528422008,20.287707042580646,336.33307276386995,0.8348394548981728,95.16537260715441
97,4039.488888888889,4039.488888888889,97.41361951688631,6.5126782402368795,0.0677336776964457,286.4143454853295,399.9967573265993,0.010456857588507593,113.58241184126985,574.2548441848235,0.0662998898125203,-2.4478717881101613,-2.4478717881101613,6.165943516578734,1402.7341491226239,-556.8278013386707,39.37024950458624,33.25424509438714,286.4143454853295,-22.463375521377586,21.76936653670034,347.42403224089514,0.824925452971467,96.19867058213224
98,4093.630769230769,4093.630769230769,98.42749938405686,6.392856750908347,0.07953042890909624,317.00396676290376,444.3613402880453,0.013953105081144753,127.35737352514153,568.641950910489,0.0657641759628998,-2.266988254903881,-2.266988254903881,6.780456641953899,1568.4597499077313,-523.9649600127944,72.37179336726804,-46.80985581849025,317.00396676290376,-11.81962690909071,-33.670500004326,326.24872542191974,0.9792881948619228,97.66957178819337
99,4141.333333333333,4141.333333333333,99.46124116085575,6.848608505911386,0.10593351490889927,352.96024225685426,500.2390005663781,0.01872331580706406,147.2787583095238,561.7648388256373,0.06524701979700083,-2.1258259630588228,-2.1258259630588228,7.564511917037113,1776.9015859905621,-499.30214369577214,47.396532714489695,-13.828266051629438,352.96024225685426,-30.52671607426407,-17.26556183338406,301.9379943792174,1.169259836517733,99.19620018592231
100,4171.967741935484,4171.967741935484,100.46111521920878,7.448163730526366,0.11453248339780651,347.98613125192014,481.47873583088955,0.018554635607269512,133.49260457896943,567.2322121609324,0.06494433009332116,-2.168892805078083,-2.168892805078083,7.673529697402858,1819.3290385947414,-514.2314382490821,-4.864798783044862,-21.98976586657204,347.98613125192014,-39.33595853793953,-17.363132233726088,301.31064749408057,1.1549363008360716,100.15552282532957
101,4197.866666666667,4197.866666666667,101.78089936569957,7.978963990216429,0.09982954881030166,305.2837107041847,410.7270653246753,0.012669764497246225,105.44335462049062,593.3832052080925,0.06472046111791697,-2.3845690952215297,-2.3845690952215297,7.0100393802953835,1673.5785420551363,-569.263673902022,-51.61079523044917,6.513982707627237,305.2837107041847,-48.41656975311891,3.772332768461762,329.01912106444377,0.9304744587835447,100.8990060462705
102,4216.0,4216.0,102.3854160636939,7.930420840875221,0.09942562416858357,298.5722848925212,405.08476729959693,0.012565023988981868,106.51248240707568,599.1443551607638,0.06457236773205385,-2.299081501040345,-2.299081501040345,6.799425340723804,1630.693774752021,-551.3126633210761,-142.19593960854817,-36.106076087582565,298.5722848925212,-83.05426570640245,-12.975155454879832,336.229701578396,0.8883362834839981,101.411445764749
103,4254.073170731707,4254.073170731707,103.61078386112251,7.13152407653744,0.09488142556949765,290.51825872452747,393.8682836205258,0.013472821600294988,103.3500248959983,612.3817699667472,0.06427259150268283,-2.36400529750361,-2.36400529750361,6.733468896001353,1630.2247210936746,-572.22987313346,6.997843938595088,-33.04335687358267,290.51825872452747,-22.26243405462781,-13.781254992783763,344.11225775567806,0.8471512301843824,102.4974504147972
104,4288.864864864865,4288.864864864865,104.42750434534922,7.135187050811689,0.0975501740982165,301.72376602726104,404.03143415935415,0.013873197843718555,102.30766813209313,606.9487769228317,0.06401126830299453,-2.365248559560867,-2.365248559560867,7.2345416173130275,1766.0715579726773,-577.1863984020366,50.87766813516251,81.35514391797692,301.72376602726104,-12.867022707144027,35.603920163741016,328.66740776899894,0.9255262282437892,103.50089038354352
105,4319.95652173913,4319.95652173913,105.39003446530431,6.880856042282719,0.10714051658949908,297.9467911575381,394.22079916054963,0.0159059549053811,96.27400800301147,601.2189732322278,0.06378545736404387,-2.3273767742792404,-2.3273767742792404,7.805220949673526,1918.3675981043325,-572.0345293931791,136.72291205804063,31.06182390728399,297.9467911575381,14.668970786277056,5.402504431260118,311.8478915494961,0.9591591483194798,104.4192077183652
106,4349.0,4349.0,106.49606648948374,7.153741062253303,0.11024782980551262,285.0003518476978,374.6687301036337,0.015406476092917966,89.66837825593598,607.1708134760903,0.0635776404259861,-2.3472544161099176,-2.3472544161099176,7.571731258964001,1873.2036944135216,-580.7034974382755,159.43510661912458,-11.994003860765273,285.0003518476978,22.99998251725567,-10.403800561291355,318.4050341432652,0.8970111414874983,105.31982752158744
107,4376.5,4376.5,107.4919747066801,7.561916696390845,0.11531329893586109,274.66346944805196,350.1596590574577,0.015290253233297605,75.49618960940575,619.1037436909055,0.06339956767270385,-2.383616495627143,-2.383616495627143,7.832890280265989,1948.8118555970257,-593.0210435813084,162.48672954489373,-24.62550992803698,274.66346944805196,28.877345739679257,-5.682534748624755,318.23318891746413,0.8635529747675456,106.13549917268982
