,Time,lon,pdens,adens,pvel,avel,Ahe,vap,B,radius,BrR2,mag,edens,ed,Br,Bt,Bn,vr,vt,vn,vA,MA,use_dens,sigmac,sigmar,olon
10,2022-02-23 13:20:00,58.26874385294711,4.428861035737572,0.0365716577143098,324.18729138181817,469.5634218848485,0.0087296802714361,145.3761305030303,137.1867209210938,0.1333347187848197,-2.2176687917103717,-2.2176687917103717,5.138953238049449,289.0602282734238,-124.75387051230594,1.0261535626133127,20.26428237455262,324.18729138181817,-62.48798122,23.140674388424245,182.81526363454304,1.7736438014886493,289.0602282734238,0.8862577976919123,-0.2540729793984455,57.28112995322533
11,2022-02-23 13:40:00,58.8396721893091,3.8360566996761976,0.0349874494055305,317.1924228757576,474.4801012272727,0.009569031435666,157.28767835151515,141.46787956429253,0.1327551072388201,-2.341772378858801,-2.341772378858801,5.099661671774066,289.34754363394495,-132.87245731769096,21.84571269895807,-2.47710752699049,317.1924228757576,-47.4894854130303,-3.473940918242424,188.47074682462213,1.6838573606944007,289.34754363394495,0.8735767931605315,-0.2966845720238181,57.30274510135077
12,2022-02-23 14:00:00,58.837668108128796,3.3915780401885303,0.0357810268250259,309.406037472028,501.1130577097902,0.010960118147144,191.70702023776224,140.0441824408038,0.1321254413987626,-2.332246313667751,-2.332246313667751,4.977638006320111,285.12923245950407,-133.59412717768433,34.18663936064708,4.584911611097187,309.406037472028,-39.60401655104896,-2.4878683294755244,187.89156870804976,1.6473999529870018,285.12923245950407,0.6621336836289251,-0.0942424905826271,57.32870093585477
13,2022-02-23 14:20:00,58.05833008954777,4.226727166676294,0.0330300846850329,318.60097786647725,486.26915622159095,0.0080719351734185,167.90644454829547,143.4302254521398,0.1315582412169157,-2.4082242191203975,-2.4082242191203975,5.1530232395004445,297.74860445585364,-139.1592768460983,10.61497180877106,12.974280999985536,318.60097786647725,-51.56451691732954,9.51923988255682,188.3076345554868,1.692503029101546,297.74860445585364,0.7288918019994209,-0.4840800236645924,57.35433021446064
14,2022-02-23 14:40:00,58.79386429521301,3.79050025017296,0.0391084958785471,326.2348158475073,482.537620914956,0.0105111625545689,156.30280506744867,152.70761417627378,0.1309660326400236,-2.475893083099911,-2.475893083099911,4.9138531994797185,286.44948021806715,-144.35330540585343,27.438299909981207,-29.90081233769177,326.2348158475073,-37.64481962258064,-29.275715311627565,204.78357788362305,1.595480851909743,286.44948021806715,0.8056363618592854,-0.2643097821399627,57.383370603691965
15,2022-02-23 15:00:00,58.64582277551512,3.507515134036673,0.0389608778711605,325.37526969034093,475.7029924715909,0.0113190266504583,150.32772278125,153.57161379096488,0.1303733986310931,-2.4840679401490298,-2.4840679401490298,4.737876476669632,278.7310373964243,-146.13807980050328,31.162357246104907,-9.377807738616951,325.37526969034093,-38.53610884105114,-4.315618891923863,208.67833786515928,1.5608735645104868,278.7310373964243,0.5523791692507495,-0.4248368359710985,57.41482201586711
16,2022-02-23 15:20:00,58.71269650500429,3.2086478351735277,0.0389571221478876,330.5910604231975,472.1971776990595,0.0124030847893338,141.6061172758621,157.2509778421757,0.1297991983431,-2.493034527663881,-2.493034527663881,4.518122517563484,268.1563140777503,-147.97533585196885,37.91988512919018,-32.24001673123211,330.5910604231975,-33.335336295611285,-14.430749682272728,217.76930168693497,1.5197412590915846,268.1563140777503,0.2169938319549919,-0.3329216027356265,57.44756322880396
17,2022-02-23 15:40:00,58.062326373660014,3.318318257874562,0.0452725168615699,328.7638868076923,457.814274527972,0.014071019733572,129.05038772027973,161.70951603021524,0.129131827424377,-2.504229627605304,-2.504229627605304,4.438381235812902,266.1634084492676,-150.18554495965003,37.62268268652892,-39.79237256457199,328.7638868076923,-27.61771904458042,-21.788283955069932,224.6917312779368,1.4640684807471227,266.1634084492676,0.031696505123843,-0.3730740924253238,57.48850714412849
18,2022-02-23 16:00:00,58.770974257181074,5.143390824926812,0.0516385663156956,293.2323930085227,405.7145973096591,0.0107797961875857,112.48220430113636,162.18088985861613,0.1285836500255716,-2.6017361550692835,-2.6017361550692835,5.462237309096581,330.4040482667389,-157.3561155529263,0.9245202147097048,2.4199420263689486,293.2323930085227,-35.16249802017045,6.727200321258523,205.42907091308385,1.4401849894463028,330.4040482667389,0.5940553669932004,-0.4886323231846969,57.524528337449425
19,2022-02-23 16:20:00,59.10272662141881,4.944291929746709,0.0572433738534823,278.4616624516129,391.16365875073313,0.0118790698600472,112.70199629912024,156.95812981893818,0.1279894130120537,-2.4868113677844974,-2.4868113677844974,5.829294423523603,355.89974596841796,-151.8010132576455,25.766179623581003,-0.6451719567607247,278.4616624516129,-22.01256726102639,-3.3765030502325515,189.58953475377535,1.47430388174759,355.89974596841796,0.733228746082105,-0.0985246322008864,57.5659548633116
20,2022-02-23 16:40:00,59.87825347561716,4.605150058441336,0.0584501337721432,289.5837429472141,389.6780415571848,0.0131936940989155,100.09429860997068,158.70589954665962,0.1274012043233816,-1.9496710504777084,-1.9496710504777084,6.3114192648111915,388.8408239736983,-120.13830382279924,56.17287312347109,-72.69043365679464,289.5837429472141,1.9415453966099705,-74.39272289665689,182.49721901633075,1.5880184890015827,388.8408239736983,0.8571963487636841,-0.0362912808473828,57.60948723200821
21,2022-02-23 17:00:00,60.46033830257832,3.8742766188284503,0.0501474406170329,291.7698630626959,395.1165368087774,0.0136469769938381,103.40012465517242,160.34423481076982,0.1267718409684889,-2.0336441095472977,-2.0336441095472977,5.921599162788588,368.3920737865673,-126.61076644539256,53.038173203070535,-32.69626798241721,291.7698630626959,-5.918758081567398,-34.30491743376176,189.8524836988217,1.546970273214155,368.3920737865673,0.8784017887397914,-0.2424171826996563,57.658867646563
22,2022-02-23 17:20:00,60.52484140801428,3.9559722728931166,0.0489150134618866,286.5050364733542,397.97381946394984,0.0128734788826088,111.4687829905956,159.99939530536406,0.1261839904427743,-2.356899884744203,-2.356899884744203,5.439838659858215,341.6393198298147,-148.016893913989,29.50997086726321,24.80223122798065,286.5050364733542,-28.395096281818184,31.22717703937304,196.20118479088316,1.4611536435706192,341.6393198298147,0.9471629154383512,-0.0876916360760741,57.707642333558496
23,2022-02-23 17:40:00,59.777193197750826,4.8658561019061395,0.0494356142789941,279.755696340176,386.7613317067448,0.0110086998025377,107.00563536656892,157.17042953580406,0.1256058350698826,-2.328671836132292,-2.328671836132292,5.724134418656496,362.8789146088713,-147.59979078994536,13.233934991799718,13.270062007620416,279.755696340176,-36.8519578732258,16.545355337728445,187.5962263337846,1.4938304576877823,362.8789146088713,0.8823173744729186,-0.1160040962554926,57.75817433282692
24,2022-02-23 18:00:00,60.89622929361441,6.579439912699282,0.0553834266638808,277.170732170088,381.46506974193545,0.0086831020044115,104.2943375718475,162.8817255934661,0.1250034335217016,-2.3676385238596502,-2.3676385238596502,6.186751833750618,395.9194561389907,-151.52201685101195,-20.354368999720553,-0.6146211604922877,277.170732170088,-51.10101564448681,4.593561066129032,185.4961440553548,1.4947273656021232,395.9194561389907,0.8598904196896165,-0.2479157381031658,57.81352902150421
25,2022-02-23 18:20:00,60.687707704729206,4.706782889400738,0.052113679228588,276.44823314662756,391.3765849442815,0.0116969764275035,115.04694780938416,166.62484175936223,0.1244074431200424,-2.3842246107704694,-2.3842246107704694,6.052475238887947,391.0484464035046,-154.04413012940304,35.87670000112198,-31.824424521511865,276.44823314662756,-15.964699703105572,-36.43064002346041,190.9718201135979,1.4484158738072346,391.0484464035046,0.9338880676078944,-0.13619351429254,57.871080310823345
26,2022-02-23 18:40:00,61.10151803663609,6.541988254161208,0.0635690081271929,275.9057833607038,390.0536615219941,0.0102015780860694,114.14787816129032,164.05369606307372,0.1238105474584254,-2.259817167945411,-2.259817167945411,6.215230675255999,405.4838051065324,-147.390131362159,-1.9769062540836737,-33.69590522183639,275.9057833607038,-43.67486523695015,-32.80849554269795,184.70439373609776,1.4954139232187946,405.4838051065324,0.9137505329543772,-0.1135719001151126,57.931498463758075
27,2022-02-23 19:00:00,60.06746485958019,7.585642539435915,0.0622291768216763,319.57662339811907,414.6316393291536,0.0089344485704052,95.07190055172414,162.31901577693316,0.1232237844966727,-1.673468866056414,-1.673468866056414,6.2207811186884365,409.6748684443744,-110.22338080405405,-66.20240924511856,-21.190622387750945,319.57662339811907,-100.15189255231977,-20.135606229122256,181.75948451829737,1.7636246027343654,409.6748684443744,0.9207950326740176,-0.3038124573774537,57.99365922156767
28,2022-02-23 19:20:00,58.97475335315035,5.115557702734766,0.0649988436179934,299.2901254357367,412.718785539185,0.0139890994106076,113.42866010344828,164.29185278353597,0.122602123861779,-2.074677882318624,-2.074677882318624,6.1131229876835205,406.67280231588313,-138.0525767166015,32.212596437729545,-33.78759680946459,299.2901254357367,-27.5232737425768,-37.0841180515047,184.60344215675968,1.6211823502599778,406.67280231588313,0.9298683879108192,-0.2076399836464021,58.062596655441915
29,2022-02-23 19:40:00,59.934564150034824,5.777081742737425,0.0674380787839397,305.0498628981818,423.55971426909093,0.012555777470821,118.50985137090908,163.41857468346288,0.122053611373568,-2.032487945631402,-2.032487945631402,6.0458903355695774,405.8544582760567,-136.40564727789138,1.995174655185147,-36.67716510123357,305.0498628981818,-45.83033027258181,-42.47925913916363,183.8062752608963,1.6629672869952534,405.8544582760567,0.935766098596596,-0.1970220064596297,58.12600695825348
30,2022-02-23 20:00:00,59.54934803112819,6.079443622021032,0.0707289995802317,325.05742106168833,436.2391034025974,0.0126425999614994,111.18168234090908,164.67783749520677,0.1213929644030831,-1.9300710274980872,-1.9300710274980872,5.959080497023087,404.3791929367477,-131.0065595083658,-32.38665564918961,47.28216499410899,325.05742106168833,-74.52630285194805,48.651972845487016,185.60250971618183,1.7545615519799351,404.3791929367477,0.933336730675824,-0.1771800997336412,58.205783079002785
31,2022-02-23 20:20:00,60.26627329976766,5.358512342402074,0.0731702240267486,302.98073410557186,426.5641322756598,0.0145859570619143,123.58339817008796,172.31715285803537,0.1208140490357294,-2.337451177927357,-2.337451177927357,5.711862157022055,391.36331332474896,-160.12698552073704,6.41076098847009,6.947027599859632,302.98073410557186,-47.78805931304986,6.535718984692084,197.5000059092904,1.5375781129480768,391.36331332474896,0.8325654123102133,-0.3381572097793865,58.27869212169311
32,2022-02-23 20:40:00,59.36153648256314,6.532143783528792,0.0746024087326283,310.33995482386365,427.7737657613636,0.0118884793731728,117.4338109375,165.67852753704074,0.1202159376735025,-2.042668655954629,-2.042668655954629,5.828245129471091,403.2643614614163,-141.38080150509782,-32.008929999175756,-9.604755140725915,310.33995482386365,-76.28727072556818,-8.390328969207387,186.9587360207404,1.662180857706645,403.2643614614163,0.9199486118714472,-0.1950754569908831,58.35706904971192
33,2022-02-23 21:00:00,60.62906402427765,5.126012685994895,0.0702794677054862,284.5248852639296,418.67499927859234,0.0144838475500304,134.15011401466276,169.50710533868718,0.1196176497499273,-2.343087628453749,-2.343087628453749,5.81292047940692,406.2672611107995,-163.75992867146968,20.780493146868935,5.721992099726922,284.5248852639296,-33.93717090498534,4.14147452041349,190.54241458974872,1.493550194501734,406.2672611107995,0.8709377649864374,-0.2373471106610398,58.438580555978454
34,2022-02-23 21:20:00,60.996842355298824,6.016569302839148,0.0771525191344249,285.85044503693183,407.3180959573864,0.0135908713418592,121.46765092045456,172.54889880835367,0.1190191650041711,-2.2035058132443583,-2.2035058132443583,6.48652697362558,457.92700924292103,-155.53761114201507,16.19006239406846,-32.71010566669774,285.85044503693183,-26.681758794696023,-36.32009689761364,182.6764414218159,1.564820926486206,457.92700924292103,0.8348231169083029,-0.0622129410785779,58.52331556190041
35,2022-02-23 21:40:00,60.204502053546236,5.679562129227867,0.0771116679733637,289.28229013636366,411.1542310710227,0.0139996910467702,121.8719409346591,177.5452561029479,0.1184110294571021,-2.3253074732220975,-2.3253074732220975,6.423625427270795,458.11716567719833,-165.85278493060883,20.31096349065027,13.332977105460955,289.28229013636366,-28.612442401838067,2.4416448848806818,187.99369948976036,1.5393890037838112,458.11716567719833,0.9285560733450486,-0.2404414253361471,58.61271858296823
36,2022-02-23 22:00:00,60.71922060248292,4.539014672209762,0.0776073648415596,296.45567348181817,417.3725456772728,0.0181256850287429,120.91687219545454,185.8820760704272,0.1177580509477676,-2.1700863627267997,-2.1700863627267997,6.177805375641524,445.51856390553667,-156.5332215602385,68.53305759804195,-58.38514490534468,296.45567348181817,-5.9858112272772726,-59.636675373636365,199.5112219174691,1.4861538665177654,445.51856390553667,0.85299462622042,-0.3982759892120073,58.71248469108569
37,2022-02-23 22:20:00,61.05608982181228,5.302087580129746,0.0834483195947003,295.8706059090909,416.4336804886363,0.0167451861281155,120.56307457954546,181.34012634425247,0.1172133280454234,-2.149867286436634,-2.149867286436634,6.2110184054710285,452.07691877690127,-156.49279375885845,46.11704057224583,-56.00436120706552,295.8706059090909,-15.77783246590483,-53.88133945284091,193.25788304615136,1.5314589326924335,452.07691877690127,0.8574787827414843,-0.3341685965636506,58.79874716638884
38,2022-02-23 22:40:00,61.08998157468595,5.90100314127187,0.0939045093290096,296.7057977492163,415.8778624482759,0.01727402027754,119.17206469905956,181.5948788124171,0.1166130141052324,-2.290223770478724,-2.290223770478724,6.233382373910716,458.3758701949951,-168.40884641664434,18.593963742999787,-17.526278962330277,296.7057977492163,-31.30428200416928,-21.14448696598746,192.19866267491528,1.544227603393456,458.3758701949951,0.8768578614521125,-0.2256992074106911,58.89707740895415
39,2022-02-23 23:00:00,61.016611637226234,6.438680681157453,0.1000297773470734,294.97566548011366,411.3725754232955,0.0158634119266296,116.39690994318184,178.2683431584384,0.1160152149428914,-2.2426174836501263,-2.2426174836501263,6.369908533748917,473.2958455934131,-166.59803708808695,14.475185955195329,-36.28633859231266,294.97566548011366,-30.68685741372159,-28.04460183290909,185.73411792818712,1.590337279491775,473.2958455934131,0.8528484542242837,-0.2059964920175578,58.99843605963065
40,2022-02-23 23:20:00,60.27955535353064,8.000394560139306,0.1062655978415552,300.0185473973064,408.61087661952865,0.0138348504785663,108.59232922222223,184.1042514515093,0.115436488688073,-2.17343032371912,-2.17343032371912,6.591748137850394,494.68052501969953,-163.09898937806028,-40.48268586589092,-19.5906457658801,300.0185473973064,-67.61837387858586,-15.465337389562288,187.53830508549584,1.6011955755851044,494.68052501969953,0.8884493353455999,-0.4133801176217977,59.09989551360378
41,2022-02-23 23:40:00,60.92692907059116,4.821725450381791,0.0952895342005863,295.7170549825175,407.48138427972026,0.0205099348860199,111.7643292972028,195.04316304683303,0.1147919651524954,-2.1757361168334053,-2.1757361168334053,6.478154489457615,491.604521216591,-165.12199428217778,79.30364911826904,-57.29267261105996,295.7170549825175,-4.2071367389580425,-45.39831911433566,199.31048593245228,1.4839895013493172,491.604521216591,0.7973367005040293,-0.5160568336976948,59.21680248264873
42,2022-02-24 00:00:00,60.70200371971071,6.5567566642474295,0.1012412799454185,289.5292672639296,398.9698934076246,0.0161895113173383,109.42889930498536,191.29905218200057,0.1142004350746394,-2.260152310619778,-2.260152310619778,6.693586144769236,513.267054755357,-173.31472037854414,24.908058617932188,-23.712554193520127,289.5292672639296,-27.906373049780058,-10.432943846055718,191.3745549829411,1.5133200276926273,513.267054755357,0.8591256514754807,-0.2555770153812703,59.32781252551856
43,2022-02-24 00:20:00,60.96596604959894,8.385913954075283,0.115900671383998,297.64405872429336,395.8743750998259,0.0140787484787904,98.20314447553262,187.3657458194251,0.1136095183225679,-1.9812480678677171,-1.9812480678677171,7.347829645339459,569.3577645350415,-153.47819536204904,10.930850718188823,-81.74712310194175,297.64405872429336,-31.017881540504582,-58.12732854244533,178.08530455621934,1.6744312720232,569.3577645350415,0.8822393874417181,-0.3158869684093587,59.442292418677695
44,2022-02-24 00:40:00,61.00161086037603,8.391324765998355,0.1154206038996375,326.9392958407738,414.4436154667208,0.0142344426704351,87.5061795407197,188.41335212009375,0.1130096645968564,-1.7743899246381392,-1.7743899246381392,7.952140543421763,622.7517391600408,-138.8853305852439,-2.559069408367075,19.83779000587364,326.9392958407738,-43.55036117226731,12.0454545881179,171.3064047832796,1.9156846535280008,622.7517391600408,0.8688294959855739,-0.3567470038786168,59.56229120773285
45,2022-02-24 01:00:00,59.175741944128056,5.419210780407977,0.0985964963025628,318.46436297025554,420.0792659705348,0.0192326914053962,101.6149030002793,200.1919671473656,0.1124105212482216,-2.1640039978240053,-2.1640039978240053,6.544553498686861,517.8166435994726,-171.31496949100045,30.320638516134167,73.55939050970582,318.46436297025554,-33.18169938782991,40.06453202993297,200.94176472638625,1.605273501043679,517.8166435994726,0.8016551537227408,-0.4644476102770155,59.68595551861326
46,2022-02-24 01:20:00,61.075996325720986,7.35693158464428,0.1152928006512016,291.56844676136365,397.3407904579275,0.0160358044058931,105.77234369656384,197.18673952072328,0.1118114279823562,-2.40127077973491,-2.40127077973491,7.372507651019644,589.7330627728304,-192.0725603064269,28.325297775059845,8.960592879119439,291.56844676136365,-31.15907326582792,0.5272334247258522,184.4508211853056,1.583890999651837,589.7330627728304,0.8606502273896266,-0.271648360743057,59.81351798456125
47,2022-02-24 01:40:00,61.46345591630934,6.002995819501572,0.1020899987102021,311.732637815882,412.31172554180193,0.0174176691359472,100.57908772591992,201.47696176074265,0.1112029382301552,-2.281747702410708,-2.281747702410708,6.710564894933531,542.6450137759355,-184.51625463444185,46.758949951950584,41.1753101562003,311.732637815882,-28.516232444027327,15.723164092875946,196.09135125726272,1.591845515838095,542.6450137759355,0.6927353702749092,-0.628199374758852,59.94713563900648
48,2022-02-24 02:00:00,61.03163453860927,6.785329572757975,0.109126418828828,338.8704926951543,419.4592788325653,0.0171277030563245,80.58878613741096,180.9666531441433,0.1106040813932778,-1.576450297974609,-1.576450297974609,7.923990187278355,647.7185231559961,-128.81010793963256,47.60313500321766,22.96820303174313,338.8704926951543,-46.56265180072616,2.010625587425847,161.2567924716444,2.117368778511618,647.7185231559961,0.6898994603613873,-0.528999886350662,60.082700571107544
49,2022-02-24 02:20:00,60.26356954697721,9.623408580425348,0.1053121784001674,335.11517194872835,418.3358524661796,0.0112162888697338,83.2206805174513,182.1357239149392,0.1100053631104203,-1.4107541748732446,-1.4107541748732446,8.13635070040481,672.4433858816117,-116.56981601624966,-16.870952069170528,-49.16533577493872,335.11517194872835,-60.17160230248918,-37.54782236849648,159.3296853559422,2.1070135278634528,672.4433858816117,0.903465268078082,-0.2594963915467089,60.22237448805794
50,2022-02-24 02:40:00,62.34644140855934,8.608045249075715,0.0997791254045381,317.5805848156682,398.9068014250803,0.011845735936306,81.39057693199274,164.73569762197025,0.1094068530622536,-1.608327000852071,-1.608327000852071,8.563456689220668,715.4062388023174,-134.3066680833967,20.03538238328265,-2.3187424104075927,317.5805848156682,-47.0039460662617,5.983853691421806,139.5982224337678,2.29207950165886,715.4062388023174,0.8175739559685317,-0.1670654417582638,60.36617548263084
51,2022-02-24 03:00:00,61.42648225616096,9.577634601977502,0.0987999079045414,307.5443573430736,389.2431141842532,0.010944671838335,81.69875684117966,181.8953321956286,0.1088085253279802,-1.8528504510032784,-1.8528504510032784,9.230333976355125,779.6887797550824,-156.49401643583514,32.22133172367153,-10.818541829507485,307.5443573430736,-43.39663198227814,-10.30784283887297,147.6163073514322,2.084919274891381,779.6887797550824,0.828623740377747,-0.4553080957373392,60.51421855912615
52,2022-02-24 03:20:00,62.36618237470422,10.467261652347474,0.0915065250377783,325.59637346320346,400.19236786971095,0.0090295310902754,74.6322611513755,181.0224628731131,0.1082104500632248,-1.2536139281948415,-1.2536139281948415,9.05533155667163,773.3308886808056,-106.92819935500586,-21.036211362316553,-84.67018838988459,325.59637346320346,-53.54964804493786,-47.55541642690323,147.55204075628657,2.2077745816277425,773.3308886808056,0.8457833431651758,-0.3535195011545601,60.66651805567055
53,2022-02-24 03:40:00,62.29875317694462,9.938022007694926,0.0779775501854978,344.56581993844696,427.1541758570076,0.0081698248123383,82.90483759199134,175.225807658537,0.1076126395444662,-0.9769759002119957,-0.9769759002119957,8.194094849177166,707.5394255162087,-84.39553547282144,-47.45636377261447,-66.70303742695228,344.56581993844696,-77.78231936149216,-47.49233082728571,149.28144066029188,2.311906735979437,707.5394255162087,0.8971785804814728,-0.3389312141075149,60.82321109599478
54,2022-02-24 04:00:00,60.9263855414015,7.549045887221264,0.0829919258221896,316.62437351190476,438.4775591051136,0.0125576127069079,121.85318559320888,186.41440345969536,0.1070056471091406,-1.6204879270164687,-1.6204879270164687,7.843072787485187,684.9314854542102,-141.60053653512347,41.03649510220998,-30.449161223642445,316.62437351190476,-43.2541264178842,-26.829124932437256,161.54725014034224,1.968448316479617,684.9314854542102,0.8578612566713225,-0.3273973564545094,60.986914500312345
55,2022-02-24 04:20:00,62.88581357004229,7.291693471189643,0.0826382357401279,297.873922626778,437.6386467857143,0.0127104288114335,139.7647241589363,195.44565170619893,0.1064321804850849,-1.9898178941258335,-1.9898178941258335,7.866467122861873,694.305628633378,-175.65100075398527,52.65045140007662,-13.705345959450254,297.873922626778,-34.115859349412496,-9.837997603064007,168.68816518328904,1.7742687609554004,694.305628633378,0.8730934285583086,-0.3263591125285328,61.14591579914928
56,2022-02-24 04:40:00,62.54252283133181,5.994857029134073,0.0743077001842899,317.6548914439324,470.7339086175115,0.013472307697384,153.0790171735791,201.3618959259593,0.1058095420610854,-1.95652785301338,-1.95652785301338,7.041581855546663,628.9742334169313,-174.76494954221505,38.24284830857825,2.840515048559194,317.6548914439324,-45.376761612868314,11.359333914271051,181.89795848567337,1.7470208731601198,628.9742334169313,0.9095503298279238,-0.2986246276357048,61.32350604371057
57,2022-02-24 05:00:00,62.52117960765857,7.320718412524452,0.0757342623233975,310.8631496494903,456.805680148024,0.0107683527921835,145.94253049853373,205.6901347231885,0.105215292717828,-2.022509276667786,-2.022509276667786,7.264983743299114,656.2289937212937,-182.70252546770223,20.729362122060692,-63.32556067851296,310.8631496494903,-45.76822317713308,-33.5045159443614,182.06359981300355,1.7114961403586564,656.2289937212937,0.8976380267811157,-0.212056009193924,61.49779961203747
58,2022-02-24 05:20:00,62.378130907175404,6.802618676608162,0.0803581727432386,312.86810305127165,463.7276549966179,0.0124809948098734,150.8595519453463,210.8193497585916,0.1046193396719767,-2.1219785286618684,-2.1219785286618684,7.073286585036965,646.2217379477507,-193.87867689629735,33.67014530672688,-39.56089707812506,312.86810305127165,-41.85440012000541,-16.80371202413758,188.1278855451938,1.6667723877755414,646.2217379477507,0.8262509664521718,-0.4271984757588849,61.67747947887387
59,2022-02-24 05:40:00,62.43002006341542,6.0040305019224265,0.0813343735848223,352.80187064182195,478.8217221513269,0.014516632936244,126.09048637116506,222.44598694077817,0.1040066039188234,-1.7749187846185863,-1.7749187846185863,6.77076194185438,625.8841276407541,-164.09233398838845,59.959217172178235,-96.19580066979738,352.80187064182195,-37.23254748760964,-56.05474618705389,201.5107990320937,1.7536055838330449,625.8841276407541,0.7573295842912752,-0.3766614043461974,61.867385305568384
