,Time,Time.1,lon,use_dens,vr,vt,vn,sigmac,sigmar,bins,olon
34,2022-02-18 01:12:30,2022-02-18 01:12:30,244.6836041261415,10.708465806451612,562.4647861290323,6.198428025806452,-6.8573170212903225,,,,262.1092905321754
35,2022-02-18 01:14:35,2022-02-18 01:14:35,244.87825206015648,10.932870171875,558.6478053125,-33.561360796875,23.541384365625,,,,262.0895867939623
36,2022-02-18 01:16:40,2022-02-18 01:16:40,244.52687554116335,10.775048451612903,564.600974516129,-32.53981929032258,17.92540010967742,,,,262.0698831170402
37,2022-02-18 01:18:45,2022-02-18 01:18:45,244.628656443299,10.421695870967742,562.4189709677419,-7.26313012,-11.449241855806452,,,,262.0504922572153
38,2022-02-18 01:20:50,2022-02-18 01:20:50,246.31334864114834,9.558458887096776,533.3782067741935,-32.942437145161286,-41.64960896774193,,,,262.03110145704693
39,2022-02-18 01:22:55,2022-02-18 01:22:55,245.6114717177486,9.34614475,544.646353125,-16.6539312640625,-51.98881715625,,,,262.0113979633442
40,2022-02-18 01:25:00,2022-02-18 01:25:00,245.35646270249376,9.680271774193548,548.6503338709676,-10.825849851612904,-35.69264837741935,,,,261.99169453095
41,2022-02-18 01:27:05,2022-02-18 01:27:05,243.88050300678984,10.738215225806451,574.7525570967741,-6.7124146,13.374739632258065,,,,261.97230391179846
42,2022-02-18 01:29:10,2022-02-18 01:29:10,245.57781224366806,10.50170714516129,544.2437519354838,-41.573787367741936,6.922217186451612,,,,261.95291335234054
43,2022-02-18 01:31:15,2022-02-18 01:31:15,245.17559715465504,9.896643453125,550.7678171875,-35.47074346875,-17.4119977090625,,,,261.9332101032539
44,2022-02-18 01:33:20,2022-02-18 01:33:20,245.6001426560014,9.691637677419354,543.2238935483871,-7.789312616129032,-23.45505655322581,,,,261.91350691550883
45,2022-02-18 01:35:25,2022-02-18 01:35:25,245.74014464961968,9.958666161290322,540.5674980645161,-17.97058706451613,-8.273891661290325,,,,261.89411653717
46,2022-02-18 01:37:30,2022-02-18 01:37:30,245.77566073222863,9.0329295,539.6605549999999,-10.9786805,-39.8653875,,,,261.88379587378245
47,2022-02-18 01:39:35,2022-02-18 01:39:35,,,,,,,,,
48,2022-02-18 01:41:40,2022-02-18 01:41:40,,,,,,,,,
49,2022-02-18 01:43:45,2022-02-18 01:43:45,,,,,,,,,
50,2022-02-18 01:45:50,2022-02-18 01:45:50,,,,,,,,,
51,2022-02-18 01:47:55,2022-02-18 01:47:55,,,,,,,,,
52,2022-02-18 01:50:00,2022-02-18 01:50:00,,,,,,,,,
53,2022-02-18 01:52:05,2022-02-18 01:52:05,,,,,,,,,
54,2022-02-18 01:54:10,2022-02-18 01:54:10,,,,,,,,,
55,2022-02-18 01:56:15,2022-02-18 01:56:15,,,,,,,,,
56,2022-02-18 01:58:20,2022-02-18 01:58:20,,,,,,,,,
57,2022-02-18 02:00:25,2022-02-18 02:00:25,,,,,,,,,
58,2022-02-18 02:02:30,2022-02-18 02:02:30,244.55634000104982,8.190863086666667,556.5449960000001,-10.620076593333332,-58.58004246666667,,,,261.63516688916536
59,2022-02-18 02:04:35,2022-02-18 02:04:35,244.80279352072714,8.297519425925927,551.9071937037037,-15.722212659259258,-57.53354370370371,,,,261.62006298315293
60,2022-02-18 02:06:40,2022-02-18 02:06:40,244.81248298823658,8.270991358064517,551.4078290322581,-18.946677174193542,-57.01239877419355,,,,261.60076617078835
61,2022-02-18 02:08:45,2022-02-18 02:08:45,244.3386402136217,8.464355880645162,559.3798393548387,-7.788276953225807,-53.93706719354838,,,,261.5813767569279
62,2022-02-18 02:10:50,2022-02-18 02:10:50,244.27927831891284,8.733500806451612,560.0957193548387,0.6003380135483871,-40.45878903225806,,,,261.5619874029485
63,2022-02-18 02:12:55,2022-02-18 02:12:55,244.76250967133078,8.513545840625,551.2772084375,-5.2485967440625,-34.26406253125,,,,261.54228537893357
64,2022-02-18 02:15:00,2022-02-18 02:15:00,245.0677253173092,8.319879406451612,545.7291212903226,-13.62327958064516,-35.36082080645161,,,,261.52258341641584
65,2022-02-18 02:17:05,2022-02-18 02:17:05,245.06288609539658,8.023308429032259,545.4863483870968,-17.41533345483871,-48.378681516129035,,,,261.503194244023
66,2022-02-18 02:19:10,2022-02-18 02:19:10,244.56535242686513,8.044706251612903,553.7002012903225,-20.70448442903226,-59.508782677419354,,,,261.4838051315151
67,2022-02-18 02:21:15,2022-02-18 02:21:15,244.8907880825697,8.50309560625,547.7580465625,-17.161257293125,-45.90081690625,,,,261.464103352898
68,2022-02-18 02:23:20,2022-02-18 02:23:20,244.7490149374971,8.66938084516129,549.8572845161291,-16.113654354838708,-41.10355977419355,,,,261.4444016358336
69,2022-02-18 02:25:25,2022-02-18 02:25:25,244.09480709328142,8.45333970967742,560.9944283870968,-17.18796155806452,-51.20796061290322,,,,261.4250127049994
70,2022-02-18 02:27:30,2022-02-18 02:27:30,244.57486325689365,8.381432219354839,552.2015651612903,-31.020236935483872,-53.76817603225806,,,,261.40562383408667
71,2022-02-18 02:29:35,2022-02-18 02:29:35,244.59880855001123,7.8128832375,551.4549659375,-37.9796020625,-59.6038800625,,,,261.3859223010169
72,2022-02-18 02:31:40,2022-02-18 02:31:40,245.16547976499118,7.994398703225807,541.5077938709678,-24.79495124193548,-42.2547664516129,,,,261.36622082950487
73,2022-02-18 02:33:45,2022-02-18 02:33:45,244.6629636790911,9.038691758064518,549.688135483871,-17.72679457096774,-8.50262269516129,,,,261.34683214038046
74,2022-02-18 02:35:50,2022-02-18 02:35:50,244.64331742310213,8.01612555483871,549.6961687096774,-50.5884455483871,-50.55685603225807,,,,261.3274435112113
75,2022-02-18 02:37:55,2022-02-18 02:37:55,245.18458657135307,7.8996667125,540.232341875,-56.73252328125,-43.2009780625,,,,261.30774222379415
76,2022-02-18 02:40:00,2022-02-18 02:40:00,244.93572563763692,8.066759903225806,544.0709925806451,-62.11543270967742,-38.57931361290323,,,,261.2880409979858
77,2022-02-18 02:42:05,2022-02-18 02:42:05,244.01101515904156,8.410398748387097,559.7529229032258,-78.13429012903225,1.9480897683870968,,,,261.2686525506864
78,2022-02-18 02:44:10,2022-02-18 02:44:10,244.86904747675266,8.298632396774194,544.5479070967742,-37.39083564516129,-10.661405361290324,,,,261.2492641633719
79,2022-02-18 02:46:15,2022-02-18 02:46:15,242.33510321656928,8.0592818625,590.535954375,13.2441446925,-45.744216726875,,,,261.2295631217552
80,2022-02-18 02:48:20,2022-02-18 02:48:20,241.39690797440767,8.00037559032258,609.3434193548387,20.480139838709675,-54.883897193548385,,,,261.2098621417783
81,2022-02-18 02:50:25,2022-02-18 02:50:25,241.4104115052495,7.688482012903226,608.6555303225806,7.488286416,-52.74657041935484,,,,261.19047393642194
82,2022-02-18 02:52:30,2022-02-18 02:52:30,241.86223197426688,7.992609219354839,598.8927712903227,11.672401531290324,-49.08280818064516,,,,261.1710857911158
83,2022-02-18 02:54:35,2022-02-18 02:54:35,241.5533206934264,9.254054575,604.86304,14.573666075,-21.04579200625,,,,261.1513849954092
84,2022-02-18 02:56:40,2022-02-18 02:56:40,242.8227680781995,9.036621222580646,579.1889012903226,10.530210406451612,-26.022853516129036,,,,261.13168426139504
85,2022-02-18 02:58:45,2022-02-18 02:58:45,243.1225805344485,9.79884429032258,573.1667270967741,-2.820567410322581,-9.933114270967742,,,,261.11229629813346
86,2022-02-18 03:00:50,2022-02-18 03:00:50,243.32676581122382,8.202452796774192,569.023871935484,-5.99768115483871,-42.925953516129034,,,,261.09290839493576
87,2022-02-18 03:02:55,2022-02-18 03:02:55,243.15410803162092,7.85428643125,571.864956875,-14.903541196875,-63.0336504375,,,,261.07320784529867
88,2022-02-18 03:05:00,2022-02-18 03:05:00,243.11410275565083,7.660053116129032,572.2531367741935,-20.088834280645163,-63.07471248387097,,,,261.05350735736147
89,2022-02-18 03:07:05,2022-02-18 03:07:05,243.46003691608192,7.897044129032258,565.5326667741936,-16.92230856451613,-56.682499,,,,261.0341196363019
90,2022-02-18 03:09:10,2022-02-18 03:09:10,243.85760627637868,9.307310206451614,558.05176,-34.3332309451613,-17.458433596774192,,,,261.01473197535466
91,2022-02-18 03:11:15,2022-02-18 03:11:15,243.46720792116847,10.038924546875,564.706346875,-63.595278625,28.451725359375,,,,260.99503167190176
92,2022-02-18 03:13:20,2022-02-18 03:13:20,243.88130797759993,9.957900177419354,556.9549641935483,-57.55560841935484,21.97948451612903,,,,260.975331430181
93,2022-02-18 03:15:25,2022-02-18 03:15:25,243.61467652829404,10.041685306451612,561.3561264516129,-58.3461744516129,21.829424290322574,,,,260.955943951487
94,2022-02-18 03:17:30,2022-02-18 03:17:30,244.62863426013584,9.656086370967742,543.4278277419355,-55.209538161290325,-0.8452362738709677,,,,260.93655653289807
95,2022-02-18 03:19:35,2022-02-18 03:19:35,244.1877552508924,9.93749103125,550.6057203125,-53.89380459375,11.225004890625,,,,260.9168564757708
96,2022-02-18 03:21:40,2022-02-18 03:21:40,243.95555748775647,10.070883483870968,554.3043393548387,-65.30746051612903,13.622761370967742,,,,260.89715648039993
97,2022-02-18 03:23:45,2022-02-18 03:23:45,243.09113319389203,10.782059016129033,569.48366,-71.57554812903226,16.367652407419353,,,,260.87776924416727
98,2022-02-18 03:25:50,2022-02-18 03:25:50,243.45209402958534,10.705991806451612,562.5556932258065,-67.90000241935483,8.87538875483871,,,,260.8583820680825
99,2022-02-18 03:27:55,2022-02-18 03:27:55,243.1242999350388,10.876394703125,568.1679778125,-66.01917490625,13.474593108125,,,,260.8386822574023
100,2022-02-18 03:30:00,2022-02-18 03:30:00,242.78306223361898,10.818805838709675,574.1456438709678,-69.12056370967741,17.522674154838707,,,,260.8189825084998
101,2022-02-18 03:32:05,2022-02-18 03:32:05,242.47986765237292,10.850893032258064,579.5228580645161,-75.32593893548388,18.018662632258064,,,,260.79959551487167
102,2022-02-18 03:34:10,2022-02-18 03:34:10,243.22797886700855,11.127373032258063,565.2236396774194,-65.09231851612903,18.861669816129034,,,,260.78020858142963
103,2022-02-18 03:36:15,2022-02-18 03:36:15,242.98392537231737,11.057212515625,569.34146125,-68.0338981875,21.83208284375,,,,260.76050901731935
104,2022-02-18 03:38:20,2022-02-18 03:38:20,242.66889099517107,11.822611274193548,574.8514267741936,-55.606366032258066,30.270821612903227,,,,260.7408095150403
105,2022-02-18 03:40:25,2022-02-18 03:40:25,242.28152561841017,11.90716766129032,581.8593909677419,-44.28694693548387,26.244004516129035,,,,260.7214227641355
106,2022-02-18 03:42:30,2022-02-18 03:42:30,242.9465438859669,11.894990516129033,568.9714096774194,-61.766285064516126,5.3908490387096775,,,,260.70203607343717
107,2022-02-18 03:44:35,2022-02-18 03:44:35,244.30890994723325,9.779737875,544.612093125,-62.5404998125,-11.862270796875,,,,260.6823367560501
108,2022-02-18 03:46:40,2022-02-18 03:46:40,244.33189599587786,9.47484114516129,543.9013067741936,-60.26745412903226,-12.59707094516129,,,,260.6626375005076
109,2022-02-18 03:48:45,2022-02-18 03:48:45,242.79227880061708,10.193314338709678,570.7603670967742,-64.1376004516129,29.111698955806453,,,,260.6432509924548
110,2022-02-18 03:50:50,2022-02-18 03:50:50,242.8304195945657,10.018257677419356,569.7002651612903,-63.01127425806452,22.84011683870968,,,,260.62386454466235
111,2022-02-18 03:52:55,2022-02-18 03:52:55,243.53567081005386,9.475122171875,556.6277309375,-59.89000125,8.05362955,,,,260.60416547410676
112,2022-02-18 03:55:00,2022-02-18 03:55:00,243.25804083097367,9.670808225806452,561.2226258064516,-57.91714467741936,3.788792533451613,,,,260.58446646542734
113,2022-02-18 03:57:05,2022-02-18 03:57:05,242.92814825294832,9.160267032258064,566.8482893548387,-66.18930374193548,14.858952309677418,,,,260.56508020037694
114,2022-02-18 03:59:10,2022-02-18 03:59:10,243.34488817302565,8.276929496774194,558.9878367741936,-71.35629680645161,23.306165903225807,,,,260.54569399558994
115,2022-02-18 04:01:15,2022-02-18 04:01:15,243.24482655692702,8.10008664375,560.43016625,-72.300519875,26.7136996875,,,,260.52599517199985
116,2022-02-18 04:03:20,2022-02-18 04:03:20,242.60047896093312,8.776348161290324,571.83306,-64.34421890322581,17.596812205806454,,,,260.5062964103288
117,2022-02-18 04:05:25,2022-02-18 04:05:25,242.79595454325113,9.445524238709677,567.8664503225807,-42.09972953225807,-1.843011750645161,,,,260.48691038838575
118,2022-02-18 04:07:30,2022-02-18 04:07:30,242.44969202613922,9.186383938709678,573.9343122580646,-56.55598904193548,-0.4874980741935482,,,,260.4675244267452
119,2022-02-18 04:09:35,2022-02-18 04:09:35,241.9407296012709,8.0887442125,583.267001875,17.500547665,-61.75150728125,,,,260.4478258502769
120,2022-02-18 04:11:40,2022-02-18 04:11:40,243.26157384293245,7.848012112903226,558.4251464516129,7.763898135806452,-56.037278838709675,,,,260.4281273357218
121,2022-02-18 04:13:45,2022-02-18 04:13:45,243.44661856614874,8.058087977419355,554.8238541935484,11.132588735483871,-42.05202958064516,,,,260.4087415570328
122,2022-02-18 04:15:50,2022-02-18 04:15:50,242.4634114339875,8.359631022580645,572.2461193548387,14.195373380645162,-51.427854612903225,,,,260.3893558386678
123,2022-02-18 04:17:55,2022-02-18 04:17:55,240.67693533517965,8.82059390625,607.2015609375,21.141614609375,-53.669354125,,,,260.3696575094139
124,2022-02-18 04:20:00,2022-02-18 04:20:00,242.1385966697068,7.824939206451613,577.6372903225807,20.978926038709677,-66.98434296774194,,,,260.3499592421541
125,2022-02-18 04:22:05,2022-02-18 04:22:05,242.24963107313135,8.071963741935484,575.1752987096775,28.982954225806452,-62.33018783870968,,,,260.33057370681297
126,2022-02-18 04:24:10,2022-02-18 04:24:10,244.0352395883703,8.575879112903227,543.0834522580645,14.11137969032258,-46.505070258064514,,,,260.3111882318573
127,2022-02-18 04:26:15,2022-02-18 04:26:15,243.82475809143412,8.631159253125,546.31447125,14.549123671875,-40.675285875,,,,260.29149014996756
128,2022-02-18 04:28:20,2022-02-18 04:28:20,244.5273274447652,8.457758748387096,534.3205922580645,19.839324364516127,-44.6438539032258,,,,260.2717921300887
129,2022-02-18 04:30:25,2022-02-18 04:30:25,244.357224906108,8.677121,536.7846561290322,15.597931403225806,-31.767951453225805,,,,260.2524068382585
130,2022-02-18 04:32:30,2022-02-18 04:32:30,244.44796165697554,8.646837709677419,534.9874370967742,9.538844696774197,-37.41178819354838,,,,260.2330216068522
131,2022-02-18 04:34:35,2022-02-18 04:34:35,244.8098381791433,8.97878959375,528.8492778125,5.930709615,-35.74361704375,,,,260.2133237724483
132,2022-02-18 04:36:40,2022-02-18 04:36:40,243.95383751610592,9.003182403225807,542.5181961290323,-2.579702725806452,-51.6847289032258,,,,260.19362600010805
133,2022-02-18 04:38:45,2022-02-18 04:38:45,244.87103205588073,9.415188806451614,527.2680661290323,0.5054419591935483,-29.031295193548388,,,,260.17424095190484
134,2022-02-18 04:40:50,2022-02-18 04:40:50,245.33957084303108,9.40821841935484,519.6590796774193,-4.489741989032258,-13.121505581935484,,,,260.1548559641387
135,2022-02-18 04:42:55,2022-02-18 04:42:55,245.14707306023035,9.8075848125,522.3371446875,-10.98430244375,4.89844501875,,,,260.1351583773721
136,2022-02-18 04:45:00,2022-02-18 04:45:00,243.913913440694,9.666930322580646,541.9020106451613,-5.59886779451613,-35.99814096774193,,,,260.11546085268105
137,2022-02-18 04:47:05,2022-02-18 04:47:05,244.34423569491764,9.79771206451613,534.4887441935484,-6.152139857838709,-29.447587774193547,,,,260.096076048236
138,2022-02-18 04:49:10,2022-02-18 04:49:10,244.193130422084,10.023843419354838,536.6431616129033,-6.580618037419355,-31.79816916129032,,,,260.07669130427774
139,2022-02-18 04:51:15,2022-02-18 04:51:15,244.03183195341975,10.488417078125,538.9836753125,-6.7745629271875,-35.63383234375,,,,260.0569939652727
140,2022-02-18 04:53:20,2022-02-18 04:53:20,244.33136409579328,10.531282048387096,533.7624116129033,-12.387921773548388,-27.169563806451613,,,,260.0372966883655
141,2022-02-18 04:55:25,2022-02-18 04:55:25,244.66531833831525,10.166870177419357,528.0938970967742,-31.092228516129033,-32.07759838709677,,,,260.0179121278235
142,2022-02-18 04:57:30,2022-02-18 04:57:30,244.8736247987119,9.96393216129032,524.5053309677419,-30.464246451612905,-29.43735525806451,,,,259.998527627767
143,2022-02-18 04:59:35,2022-02-18 04:59:35,244.92372303867904,9.589455515625,523.421801875,-28.82004353125,-24.99049090625,,,,259.9788305366376
144,2022-02-18 05:01:40,2022-02-18 05:01:40,244.6935275372669,10.324873838709678,526.734480967742,-13.825731064516129,-17.00532467419355,,,,259.9591335076636
145,2022-02-18 05:03:45,2022-02-18 05:03:45,244.63361417173826,10.282331822580645,527.378499032258,-14.079096236451614,-12.957271264516129,,,,259.9397491911256
146,2022-02-18 05:05:50,2022-02-18 05:05:50,244.88329141197954,10.561934725806452,523.1536596774193,-21.819739322580645,-12.93917662903226,,,,259.92036493512995
147,2022-02-18 05:07:55,2022-02-18 05:07:55,244.84269436535868,10.499415890625,523.4872534375,-19.008736953125,-0.46030058125,,,,259.90066809203785
148,2022-02-18 05:10:00,2022-02-18 05:10:00,244.4143722221669,10.514712338709677,529.9513022580645,-17.91061804516129,-1.7089162783870966,,,,259.88097131110374
149,2022-02-18 05:12:05,2022-02-18 05:12:05,244.29613322519955,11.168499677419357,531.5402480645162,-22.341461451612904,10.89714844516129,,,,259.86158723871824
150,2022-02-18 05:14:10,2022-02-18 05:14:10,244.07446538727362,10.530395241935484,534.8184987096773,-16.75176004516129,0.755362233548387,,,,259.8422032269056
151,2022-02-18 05:16:15,2022-02-18 05:16:15,244.34523122080736,10.3673051875,530.1360140625,-15.0941640875,-5.2964988855,,,,259.82250663194594
152,2022-02-18 05:18:20,2022-02-18 05:18:20,244.22651898539408,10.29053814516129,531.7338022580645,-12.737722322580645,-6.613489891290323,,,,259.8028100992185
153,2022-02-18 05:20:25,2022-02-18 05:20:25,244.24920285169014,10.361435032258065,531.060180967742,-11.60717080967742,-7.26892924516129,,,,259.78342627108475
154,2022-02-18 05:22:30,2022-02-18 05:22:30,244.16869736720463,10.565859209677418,532.0468829032258,-12.260548877419357,-5.932041008709678,,,,259.76404250358127
155,2022-02-18 05:24:35,2022-02-18 05:24:35,244.3529611483765,10.46368340625,528.7863125,-16.975478709375,-5.198805243125,,,,259.74434615691723
156,2022-02-18 05:26:40,2022-02-18 05:26:40,244.55278995134248,10.189390225806452,525.3205332258065,-21.44232858064516,-5.655788284838709,,,,259.7246498725081
157,2022-02-18 05:28:45,2022-02-18 05:28:45,244.63479492479004,10.146882725806451,523.7343145161291,-27.565657387096778,-11.221080116129032,,,,259.7052662887851
158,2022-02-18 05:30:50,2022-02-18 05:30:50,243.5422304705569,10.39086527419355,541.060965483871,-4.499557703225807,6.72820824,,,,259.6858827657254
159,2022-02-18 05:32:55,2022-02-18 05:32:55,244.540750774708,10.172690984375,524.605021875,-13.16648413125,-18.504375590625,,,,259.66618666745893
160,2022-02-18 05:35:00,2022-02-18 05:35:00,244.4419341354071,10.310686258064516,525.8561532258065,-17.394274903225806,7.0280025129032255,,,,259.6464906314891
161,2022-02-18 05:37:05,2022-02-18 05:37:05,244.56449904507437,10.088303016129032,523.6322477419354,-15.59367886129032,3.8971518887096774,,,,259.62710729230696
162,2022-02-18 05:39:10,2022-02-18 05:39:10,244.18942235176013,10.263108806451612,529.2508696774194,-16.119705737419356,7.206209516806451,,,,259.6077240138089
163,2022-02-18 05:41:15,2022-02-18 05:41:15,244.02325767717346,10.383393015625,531.60661,-4.4812392896875,4.705721000625,,,,259.5880281640981
164,2022-02-18 05:43:20,2022-02-18 05:43:20,243.82281018093875,10.224495887096774,534.5410341935484,5.63299312483871,-1.186058026451613,,,,259.5683323767097
165,2022-02-18 05:45:25,2022-02-18 05:45:25,243.26059365754224,10.073625112903226,543.5298680645161,14.155949567741937,-7.932625069354838,,,,259.54894928219005
166,2022-02-18 05:47:30,2022-02-18 05:47:30,243.86431492703247,10.209224048387098,533.2436125806452,5.462826003225807,-3.1319701711774193,,,,259.5295662483964
167,2022-02-18 05:49:35,2022-02-18 05:49:35,243.996724258896,10.151551859375,530.7987096875,-0.8396990671875,-11.433804178125,,,,259.50987064737114
168,2022-02-18 05:51:40,2022-02-18 05:51:40,243.14940877033393,10.00325164516129,544.4343593548388,10.038223022580643,-0.564907735483871,,,,259.4901751086793
169,2022-02-18 05:53:45,2022-02-18 05:53:45,243.40994610074247,9.865519677419355,539.7508261290322,13.384731312903224,0.3061120870967742,,,,259.47079225896937
170,2022-02-18 05:55:50,2022-02-18 05:55:50,243.45892716642484,9.922855887096777,538.6216267741936,7.762293191612904,-3.7584768096774193,,,,259.4514094699719
171,2022-02-18 05:57:55,2022-02-18 05:57:55,243.79679820985916,10.38082878125,532.7830321875,6.446491765625,-10.1971376773125,,,,259.4317141177621
172,2022-02-18 06:00:00,2022-02-18 06:00:00,243.87470066658096,10.398353693548389,531.2171064516128,7.486761772580645,-21.96544951612903,,,,259.41201882792944
173,2022-02-18 06:02:05,2022-02-18 06:02:05,243.57739549490907,10.32300258064516,535.7272093548387,11.71858150967742,-13.252797925806451,,,,259.3926362231269
174,2022-02-18 06:04:10,2022-02-18 06:04:10,243.4824369527612,10.596655919354838,536.9692848387097,2.291227705483871,3.4217003722580643,,,,259.373253679107
175,2022-02-18 06:06:15,2022-02-18 06:06:15,243.7150456621268,10.25216121875,532.863559375,5.565114429375,1.6045784494687498,,,,259.35355857583204
176,2022-02-18 06:08:20,2022-02-18 06:08:20,243.75906468776907,9.860768580645162,531.8426525806452,1.6833043338709677,-6.785458754064516,,,,259.3338635349693
177,2022-02-18 06:10:25,2022-02-18 06:10:25,242.59631125644938,9.835828064516129,550.938454516129,20.08709079032258,-2.9085649470967745,,,,259.31448117522734
178,2022-02-18 06:12:30,2022-02-18 06:12:30,243.04367997970058,9.809130048387097,542.9845432258065,13.129445928064516,-2.2841301387096773,,,,259.2950988762938
179,2022-02-18 06:14:35,2022-02-18 06:14:35,243.50164547451897,9.78830328125,535.0837240625,6.419352,-1.832144926125,,,,259.2754040220778
180,2022-02-18 06:16:40,2022-02-18 06:16:40,242.8348020078226,9.492995758064517,545.8650261290322,20.28369077419355,1.1112754583870967,,,,259.25570923032666
