Time,timestamps,lon,BrR2,Br,Bn,Bt,B,sigmac,sigmar
2022-02-18 19:40:00,1645213836.8400009,251.6369091077031,,,,,,,
2022-02-18 20:00:00,1645215086.8264997,251.44177775524744,,,,,,,
2022-02-18 20:20:00,1645216274.3136659,251.2564089552977,,,,,,,
2022-02-18 20:40:00,1645217461.8007975,251.0710461520925,,,,,,,
2022-02-18 21:00:00,1645218649.2878902,250.88568914697714,,,,,,,
2022-02-18 21:20:00,1645219836.7749996,250.700338145675,,,,,,,
2022-02-18 21:40:00,1645221086.761598,250.505238133016,,,,,,,
2022-02-18 22:00:00,1645222274.248668,250.31989917373267,,,,,,,
2022-02-18 22:20:00,1645223461.7359,250.13456621860118,,,,,,,
2022-02-18 22:40:00,1645224649.2229996,249.94923911293822,,,,,,,
2022-02-18 23:00:00,1645225836.7101974,249.76391803656261,,,,,,,
2022-02-18 23:20:00,1645227086.6967015,249.56884959337336,,,,,,,
2022-02-18 23:40:00,1645228274.1838884,249.38354063107278,,,,,,,
2022-02-19 00:00:00,1645229461.670998,249.19823774853657,,,,,,,
2022-02-19 00:20:00,1645230649.1583338,249.01294069663916,,,,,,,
2022-02-19 00:40:00,1645231836.6454005,248.82764976975744,,,,,,,
2022-02-19 01:00:00,1645233086.631999,248.63261306703674,,,,,,,
2022-02-19 01:20:00,1645234274.1191096,248.44733432257428,,,,,,,
2022-02-19 01:40:00,1645235461.6063008,248.26206167189292,,,,,,,
2022-02-19 02:00:00,1645236649.093667,248.07679489705055,,,,,,,
2022-02-19 02:20:00,1645237836.580699,247.89153429598136,,,,,,,
2022-02-19 02:40:00,1645239086.5672996,247.6965295499089,,,,,,,
2022-02-19 03:00:00,1645240274.0544448,247.51128119792688,,,,,,,
2022-02-19 03:20:00,1645241461.541699,247.32603897407904,,,,,,,
2022-02-19 03:40:00,1645242649.028888,247.14080270094934,,,,,,,
2022-02-19 04:00:00,1645243836.5159996,246.95557260054275,,,,,,,
2022-02-19 04:20:00,1645245086.5027006,246.76059999874104,,,,,,,
2022-02-19 04:40:00,1645246273.9898875,246.57538223119914,,,,,,,
2022-02-19 05:00:00,1645247461.4769993,246.3901706594517,,,,,,,
2022-02-19 05:20:00,1645248648.964334,246.20496503132983,,,,,,,
2022-02-19 05:40:00,1645249836.4513998,246.01976564482692,,,,,,,
2022-02-19 06:00:00,1645251086.437998,245.82482542321446,,,,,,,
2022-02-19 06:20:00,1645252273.925332,245.63963841784556,,,,,,,
2022-02-19 06:40:00,1645253461.4122996,245.45445769301045,,,,,,,
2022-02-19 07:00:00,1645254648.8996663,245.2692829223482,,,,,,,
2022-02-19 07:20:00,1645255836.3867977,245.08411442724992,,,,,,,
2022-02-19 07:40:00,1645257086.3733017,244.88920678997778,1.2087047274386664,2.5624356,1.7300926,-7.1959667,7.832064437696552,,
2022-02-19 08:00:00,1645258273.860444,244.70405079506605,0.7626865323152138,1.617368755,-1.3624058555555556,-5.878648466666666,8.69164322656898,,
2022-02-19 08:20:00,1645259461.3476977,244.5189010456801,1.1917720279509798,2.5278820110640003,4.099719159999999,-4.87291638,9.279611982770973,,
2022-02-19 08:40:00,1645260648.8347769,244.33375737806747,1.463182847084943,3.1053651733333334,-0.14021837522222227,-6.460962355555555,8.376729482242762,,
2022-02-19 09:00:00,1645261836.3220007,244.14861996642713,2.8148684246758076,5.9763616,2.9147464100000002,-4.38848792,8.740211347074553,,
2022-02-19 09:20:00,1645263086.3083992,243.95374512189278,1.7495782611219977,3.7162631320000004,5.646916085,-0.28021696500000004,9.298199114890759,,
2022-02-19 09:40:00,1645264273.7956643,243.7686202850202,0.354438970598687,0.7531467755555554,9.465907611111112,-1.2899476944444443,9.81742240007262,,
2022-02-19 10:00:00,1645265461.2828014,243.58350177072558,0.6775778183528594,1.44064829802,8.14199828,0.42087321200000005,9.73717286782319,,
2022-02-19 10:20:00,1645266648.7698886,243.3983893571363,3.0497651022364405,6.486186055555556,-1.1310705944444444,-5.644475522222222,9.407082852256146,,
2022-02-19 10:40:00,1645267836.2569985,243.21328325841728,2.380179467004649,5.0641919,-0.77006638,-5.0272272963999995,8.943259657584997,,
2022-02-19 11:00:00,1645269086.2434995,243.01844138213727,0.9940650553630992,2.115813984,4.167312470000001,-5.371929880000001,9.377507297905863,,
2022-02-19 11:20:00,1645270273.7306676,242.8333479353629,2.616718237298529,5.572662755555555,-0.8124252777777778,-5.748518244444444,9.334323421668438,,
2022-02-19 11:40:00,1645271461.2176995,242.64826085241504,2.062691737730115,4.394734506000001,-2.0911348,-6.59252826,9.049958325658869,,
2022-02-19 12:00:00,1645272648.7047746,242.46317989428633,2.4355958799531927,5.1911706905555555,-0.9003652333333333,-4.6618856922222225,8.630794559392513,,
2022-02-19 12:20:00,1645273836.192001,242.27810527106448,3.4243244665851136,7.301611149999999,-0.10486712799999998,-1.775925177,9.119330847059597,,
2022-02-19 12:40:00,1645275086.1783996,242.0832966042304,2.1080133779205505,4.49701372,-5.78793574,3.4399977290000003,8.517540819693716,,
2022-02-19 13:00:00,1645276273.665443,241.89823475087684,2.5117602729076807,5.360518244444445,-2.2837967044444443,-2.59873734,7.838470209740226,,
2022-02-19 13:20:00,1645277461.1526008,241.71317926250305,0.5755387619585864,1.2286987226000001,6.494612599999999,-5.39339232,8.817633932195035,,
2022-02-19 13:40:00,1645278648.6396673,241.52812995880024,2.256143538939838,4.819405017777778,2.9576052555555554,0.2319835177777778,7.85323379016618,,
2022-02-19 14:00:00,1645279836.126799,241.34308704378327,2.5872865926271524,5.52867236,-1.314184929,-1.62968592,7.169229885862061,,
2022-02-19 14:20:00,1645281086.1131985,241.1483117807632,1.8112875275423364,3.8721975904,-2.1030353387000003,-2.26690589,8.052301249699255,,
2022-02-19 14:40:00,1645282273.6003346,240.96328168712554,1.2580218695977743,2.6907966733333333,1.8640669522222224,-6.924379333333333,8.239618762847108,,
2022-02-19 15:00:00,1645283461.0873992,240.77825802790244,2.2527407959780463,4.8201271,1.8760924969999997,-6.7829304,8.68338530362648,,
2022-02-19 15:20:00,1645284648.5744429,240.59324058160246,2.0042149040351442,4.290202944444444,3.1534709844444446,-4.5570023,8.347616646666934,-0.7957585846595653,-0.22343475016356615
2022-02-19 15:40:00,1645285836.0616004,240.4082295568466,-1.3343984389226928,-2.85799806,1.22290432,-6.5498481,8.458958590868475,-0.9264714402197114,-0.15952682870711452
2022-02-19 16:00:00,1645287086.0479999,240.21348790958004,-0.15011089104977263,-0.32159814000000003,1.44017951,-8.04731387,8.512599944666883,-0.8761152713253877,-0.23636212333669873
2022-02-19 16:20:00,1645288273.5351098,240.02848979567696,0.6836896456119183,1.4653543271111111,2.9203976277777777,-7.204975766666667,8.582853777455655,-0.9529073141184347,-0.10405174781451211
2022-02-19 16:40:00,1645289461.0220995,239.84349816452277,0.3116155018845832,0.668093923,4.00807597,-6.32443098,8.47186429505604,-0.8001656392580994,-0.3824192727609225
2022-02-19 17:00:00,1645290648.5093343,239.65851274409852,-0.11872347689695875,-0.2545113166666666,3.822410711111111,-6.886793000000001,8.393711360722769,-0.7931749006753934,-0.38226379471905414
2022-02-19 17:20:00,1645291835.9962986,239.4735338460238,0.6763156983231682,1.451339798,3.927422486,-5.03722468,7.912050211557576,-0.7425062223246834,-0.27058818953488034
2022-02-19 17:40:00,1645293085.982698,239.27882602761275,0.27463871322973465,0.589765316,3.15076,-6.678151,7.983520492445344,-0.7344979663376263,-0.22750501179980076
2022-02-19 18:00:00,1645294273.4696674,239.09386011390154,1.443573824695104,3.1010625533333336,3.860069533333333,-4.860551533333333,7.952257963405149,-0.6031845933804648,-0.22774770110842354
2022-02-19 18:20:00,1645295460.9567995,238.90890067983497,1.963433150149679,4.21954564,-4.42816394,1.027165582,7.572534946572685,-0.741903717603098,-0.11233851142302034
2022-02-19 18:40:00,1645296648.4437766,238.7239475584299,2.2055641689798176,4.741700300000001,-4.665124626666667,-1.091956371111111,8.021919365874824,-0.8964242958103783,-0.13247588359924578
2022-02-19 19:00:00,1645297835.9308991,238.53900093567768,2.6414853000459453,5.6816184199999995,-0.9784086399999999,-1.7791547,7.966723891331798,-0.8057290510897566,-0.33451536851523017
2022-02-19 19:20:00,1645299085.9183013,238.34432700430443,3.070344568626173,6.60672317,0.176088616,0.4324545009999999,7.822453211311372,-0.7294390737502183,-0.30546041945900276
2022-02-19 19:40:00,1645300273.4067774,238.15939323818085,2.2580192052756924,4.8610503,-2.1795736933333334,-4.740294388888889,7.899775444639848,-0.5779094672571881,-0.07988873376287949
2022-02-19 20:00:00,1645301460.8938985,237.97446622929607,2.092750297515954,4.50709474,3.9564436499999998,-2.06802469,7.606450885368936,-0.872624759409236,-0.17279823457327542
2022-02-19 20:20:00,1645302648.3808877,237.78954556930643,2.5043587994475187,5.396023577777778,0.8512102437777779,-1.8881272444444446,7.552905384648669,-0.8672552632732015,-0.17505038560206232
2022-02-19 20:40:00,1645303835.868001,237.604631452609,2.0717460641716667,4.46562665,2.437393415,-3.8948306,7.121637108590906,-0.869567417134674,-0.24756115609837032
2022-02-19 21:00:00,1645305085.8543994,237.40999193650336,0.7670498428539684,1.6540960159,4.12400522,-3.2427016949999996,7.214772438410259,-0.9202357885679685,-0.1832294716146611
2022-02-19 21:20:00,1645306273.341442,237.22509098102904,2.4549185255619665,5.296304055555556,4.623213588888889,1.4132450355555557,7.563945503402467,-0.8997444106653367,-0.3096057963702487
2022-02-19 21:40:00,1645307460.8284013,237.04019662620448,2.582196790243269,5.57346321,3.7729439,0.6793843564,7.375666775610183,-0.6895543338153568,-0.2670758436455619
2022-02-19 22:00:00,1645308648.315444,236.85530862685835,3.1455758749305773,6.792335111111111,1.0687772744444444,0.09305062888888888,7.336921462232697,-0.7912591922003442,-0.2711545175558993
2022-02-19 22:20:00,1645309835.8025985,236.67042721427703,3.397932739647254,7.34038848,1.2549822350000002,-0.76137606,7.574958895634357,-0.9246614065848077,-0.21024999979701714
2022-02-19 22:40:00,1645311085.7888994,236.47582218931134,2.7311469836887117,5.90270688,0.6607844888000001,0.4155065240000001,7.282708430181084,-0.7979587206416544,-0.24309402165316868
2022-02-19 23:00:00,1645312273.275889,236.29095403595022,2.4550583577810716,5.308309411111111,2.5103368222222224,-3.11103415,7.4571946914680085,-0.7462065209512985,-0.07022201503402667
2022-02-19 23:20:00,1645313460.762999,236.1060924932176,1.9693453779521277,4.26001082,4.1354906499999995,-3.7187238300000005,7.424390164063223,-0.7291043111495168,-0.05334187643836151
2022-02-19 23:40:00,1645314648.249998,235.9212373765286,1.1493138144186064,2.486800802222222,2.486241952222222,-2.418212188888889,7.5824333855767065,-0.7238219359982764,-0.03175744737535459
2022-02-20 00:00:00,1645315835.737001,235.73638890526468,2.124841581930125,4.60036573,0.9861356200000001,-2.2602606009999997,7.527442787338951,-0.57874001135645,-0.15555718831421173
2022-02-20 00:20:00,1645317085.7233994,235.54181855944336,3.006447504271326,6.51174689,-2.22539958,-2.855532483,7.971594070479344,-0.8588095657354872,0.03953854750732943
2022-02-20 00:40:00,1645318273.210442,235.3569833993098,2.488576196183855,5.392538966666667,-3.2278331111111114,-4.0820806,7.84792024135981,-0.9541805146778286,-0.002691012930439901
2022-02-20 01:00:00,1645319460.697401,235.1721549235528,2.7026132450861122,5.85877259,-3.00672176,-3.404992825,7.847745150884288,-0.9306585987843572,-0.119125580675064
2022-02-20 01:20:00,1645320648.184444,234.98733288418578,2.875800371508875,6.2369576222222225,-0.22558207888888887,-3.938383866666667,7.857309353182412,-0.850779280657666,-0.22900159631938755
2022-02-20 01:40:00,1645321835.6714978,234.80251753115144,0.25229074053182393,0.5470866169999999,1.87988282,-5.118880219999999,8.11527639495434,-0.6675999474233136,-0.418458625406769
2022-02-20 02:00:00,1645323085.6579013,234.60798209855056,-0.09414702890567317,-0.20425284800000004,1.457562474,-6.05740278,7.726507253114026,-0.8120951839559268,-0.2770020916111261
2022-02-20 02:20:00,1645324273.144777,234.42318017488853,2.88036807345628,6.2551401222222225,-3.7038147888888893,3.4660201111111113,8.4224459351555,-0.8007691118395195,-0.479086009305388
2022-02-20 02:40:00,1645325460.6318982,234.2383849266768,2.7072727696612384,5.88189605,-2.12631176,4.96548001,8.21100222474119,-0.8260457603922878,-0.5148948716407759
2022-02-20 03:00:00,1645326648.1188874,234.05359618919783,3.689629787563092,8.019627255555555,-2.3299810555555553,0.42069282222222215,8.649886336853973,-0.8098008931646589,-0.5509371956976189
2022-02-20 03:20:00,1645327835.6059,233.86881417849017,3.3027594936677493,7.18175342,-0.021894999999999998,1.3933608323,8.263523807652195,-0.8726609716366414,-0.39996789935028804
2022-02-20 03:40:00,1645329085.5921988,233.6743138972094,3.3477420438144434,7.282998449999999,-1.900635615,1.469257956,8.265097544627746,-0.8267160140243183,-0.3344480327931908
2022-02-20 04:00:00,1645330273.0793312,233.4895453544406,2.989640446123921,6.506617644444444,-0.79047979,3.0880540322222223,7.814587947440269,-0.8617565834891985,-0.329682002414865
2022-02-20 04:20:00,1645331460.5662007,233.30478360857234,0.814651038689831,1.7735020320000001,0.8823794140000001,-3.71427001,6.89535839631102,-0.6557002194649724,-0.6203923432899381
2022-02-20 04:40:00,1645332648.053333,233.12002835320826,1.170827599616827,2.5506285955555557,1.8732545333333332,-4.308793306666667,7.548623017001808,-0.8181932316777172,-0.35988586213544127
2022-02-20 05:00:00,1645333835.5401978,232.93527991244855,-0.45076111525305124,-0.9824662085,0.5489117649999999,-8.534157650000001,8.817212224765068,-0.8197182288561603,-0.5232755164580201
2022-02-20 05:20:00,1645335085.5266013,232.74081497238794,-0.5634187055832462,-1.2282888230000002,1.1162773940000001,-8.3462807,8.728842443490894,-0.7810780290814637,-0.5283809344398468
2022-02-20 05:40:00,1645336273.0135555,232.5560800896027,1.264033703860689,2.7573895511111113,2.1303206666666665,-6.412725855555555,8.724206550714461,-0.5685773131594138,-0.6146736890978469
2022-02-20 06:00:00,1645337460.5005984,232.371351991905,1.5188003940208294,3.314510247,2.96002624,-5.46536342,8.339499900394905,-0.7485492761758332,-0.44148813802272996
2022-02-20 06:20:00,1645338647.987668,232.1866304626649,2.2256720950093736,4.85898508888889,1.5063383777777777,-6.065199411111111,8.333244660768088,-0.5752122661457446,-0.198407183491017
2022-02-20 06:40:00,1645339835.4746003,232.00191577070245,-0.13532372885831476,-0.29551081199999996,-1.21430139,-7.57220961,8.331779442598837,-0.8081690584606658,-0.4297398783272248
2022-02-20 07:00:00,1645341085.4609985,231.8074864127162,1.4527412377553748,3.1745344799999997,2.829998615,-6.64549317,8.357191717071164,-0.6215474121985123,-0.4028399315334279
2022-02-20 07:20:00,1645342272.9478884,231.62278538513024,2.21950048910919,4.8518567,-0.31627236633333333,-6.374323466666667,8.198145981994793,-0.896265271140416,-0.07766625167899727
2022-02-20 07:40:00,1645343460.4348998,231.43809118047415,1.0502801101731971,2.2966845119999997,3.6176377440000005,-5.053472687,8.072695142691602,-0.8602170191103442,-0.29678953419180726
2022-02-20 08:00:00,1645344647.921888,231.25340359372694,0.7690338632698954,1.6825021577777777,2.863858377777778,-5.474043477777778,8.140880681588634,-0.8591988268677679,-0.15948336909442576
2022-02-20 08:20:00,1645345835.4088979,231.06872286261788,-0.0020486178612659973,-0.00451988299999998,4.91275938,-6.306078579999999,8.286124667903337,-0.9657835211862235,-0.046829742222820506
2022-02-20 08:40:00,1645347085.3952007,230.8743293259084,0.8295112220512303,1.8164714409999998,4.361409350000001,-6.08247303,8.135134814789826,,
2022-02-20 09:00:00,1645348272.8822222,230.68966233715133,1.9582511612789613,4.290705867777778,-0.04497124111111118,-2.685763163333333,8.419302412233082,,
2022-02-20 09:20:00,1645349460.3691974,230.5050022408106,2.006206750560596,4.3973118300000005,-3.9502501700000003,3.01965168,7.3937663338888555,,
2022-02-20 09:40:00,1645350647.8562243,230.3203487925622,4.074145991767641,8.933953111111112,-0.7300310344444445,2.832714988888889,9.667538771931719,,
2022-02-20 10:00:00,1645351835.3431995,230.13570225469607,3.23524587248775,7.0971357600000005,3.905711523,0.1577291518,9.245691855958516,,
2022-02-20 10:20:00,1645353085.3294973,229.94134475177233,1.2408103635591397,2.72336111,7.9065286299999995,1.8883175582,8.847336623766216,,
2022-02-20 10:40:00,1645354272.8165574,229.75671203190976,3.1817751193209887,6.986532888888889,4.8220413777777775,2.342090592222222,9.08234040747913,,
2022-02-20 11:00:00,1645355460.3034992,229.57208625915223,3.6419313881407662,8.00033649,2.6231037319999997,-0.33822635399999995,8.770751313473157,,
2022-02-20 11:20:00,1645356647.7905538,229.38746716709758,3.2276212212410718,7.093316322222222,0.7785965333333333,-4.29913978888889,8.75251803113344,,
2022-02-20 11:40:00,1645357835.2775998,229.2028550224336,3.065040980488052,6.738976119999999,1.9393503000000003,-4.44514383,8.744136744579015,,
2022-02-20 12:00:00,1645359085.2638998,229.00853378012903,3.638159519192466,8.00277805,0.8236085049999999,-2.85000931,8.800035313519158,,
2022-02-20 12:20:00,1645360272.7508879,228.82393556312184,3.3711816247313613,7.418830966666667,-0.7014090476666666,-2.12587724,8.26204291072568,,
2022-02-20 12:40:00,1645361460.2378986,228.6393443151957,3.0156549402006205,6.639382039999999,2.8791506363,-3.776771774,8.741784966728222,,
2022-02-20 13:00:00,1645362647.72489,228.45475981084823,3.3959177793208495,7.4798419,2.1564109582222226,-3.820195,8.843386153699534,,
2022-02-20 13:20:00,1645363835.2119992,228.27018227818402,2.4758096658614166,5.4554265299999996,0.08970777499999996,-6.38047922,8.760243740039352,,
2022-02-20 13:40:00,1645365085.1983976,228.07589751088162,2.8485942393888837,6.27993383,-0.09046155429999998,-5.087411550000001,8.301968378516133,,
2022-02-20 14:00:00,1645366272.6853347,227.8913340116804,0.8893603464789206,1.9614718433333336,-0.5407436611111112,-7.773611488888889,8.494497499069702,,
2022-02-20 14:20:00,1645367460.1723998,227.70677750927106,0.5253318331128666,1.159013444,0.48316669,-8.12651496,8.465732414526117,,
2022-02-20 14:40:00,1645368647.6594427,227.52222779347616,1.026976437476527,2.2669978744444443,0.9242688122222221,-7.9890844111111115,8.614515428353677,,
2022-02-20 15:00:00,1645369835.1466007,227.33768509405,-1.607867299241219,-3.5511095599999996,2.11648409,-7.445307,8.676322281168668,,
2022-02-20 15:20:00,1645371085.1330001,227.1434370477528,-2.3758435832496927,-5.2493285,0.3887633595,-7.3013224899999996,9.255306426000962,-0.885944032723762,-0.2799719959145707
2022-02-20 15:40:00,1645372272.6199996,226.95890846823156,-2.6806652941456184,-5.925667555555555,-0.3346640295555556,-5.649207177777778,8.402896828892972,-0.9076266036051867,-0.2794287755741788
2022-02-20 16:00:00,1645373460.106999,226.77438694977982,-2.1886173165270355,-4.840021,-0.6779010550000001,-6.808609200000001,8.606360502279134,-0.8158976069692161,-0.5355981983343259
2022-02-20 16:20:00,1645374647.594224,226.589872222397,-1.0842742681438033,-2.3988632033333332,2.7169632444444445,-7.046047855555555,8.192535366676708,-0.6367522958657974,-0.6389818709751739
2022-02-20 16:40:00,1645375835.0812988,226.40536459704362,-1.7547739919667218,-3.88408076,-0.3111165960000001,-6.73076994,7.921773123618965,-0.7302225267517467,-0.5681882789568611
2022-02-20 17:00:00,1645377085.067697,226.21115350424242,-0.7700457398633682,-1.704838137,-1.293046822,-5.39150708,6.821048313876021,-0.5475973648814965,-0.538044932376621
2022-02-20 17:20:00,1645378272.554778,226.02666006235282,0.891425389667481,1.974984833333333,0.39874943,-7.279221388888889,7.675561233752475,-0.5574862707929726,-0.0073008416229327355
2022-02-20 17:40:00,1645379460.042,225.8421737042927,0.8582219875542467,1.90208522,1.016677614,-7.10824157,7.636508013181997,-0.703423866675202,-0.12033209687344389
2022-02-20 18:00:00,1645380647.528999,225.6576942500754,1.836202574208596,4.0717504,1.400371941111111,-5.705723622222222,7.43022403101708,-0.7211881872506756,-0.34127173875326744
2022-02-20 18:20:00,1645381835.016,225.47322191907983,1.8992531395004764,4.213080209999999,0.563387999,-5.326963579999999,7.281296787708881,-0.581211860913188,-0.4803388420132402
2022-02-20 18:40:00,1645383085.0024002,225.27904801301156,1.6089316077325215,3.5709348800000003,2.215114693,-6.28859688,7.645175877959902,-0.42569366140664044,-0.7494205098035925
2022-02-20 19:00:00,1645384272.4893324,225.0945899667947,2.1900851838768634,4.8628924,1.5626277633333332,-4.991350344444445,7.311857894322829,-0.5209093833726105,-0.40993013279157187
2022-02-20 19:20:00,1645385459.9761992,224.91013908136424,2.8489864293946443,6.328843969999999,1.0616336180000001,-2.6006651599999997,7.188200499461115,-0.7422346492887707,-0.41329179243431763
2022-02-20 19:40:00,1645386647.463,224.7256951188509,3.3032155117294355,7.341073733333333,-0.6400898755555555,-1.390064264888889,7.56513558343136,-0.8487393295468405,-0.34174988398148254
2022-02-20 20:00:00,1645387834.9498992,224.54125830955596,3.2221228962154327,7.16398536,0.32499249269999997,-2.102925038,7.554802054320933,-0.821833909703433,-0.40863256784431706
2022-02-20 20:20:00,1645389084.9358995,224.34712188779167,3.2417261125985455,7.211014799999999,-0.12626944700000006,-2.839239707,7.973943465522535,-0.7876639263780483,-0.42443337279513466
2022-02-20 20:40:00,1645390272.4225552,224.16269948065278,3.8561232375710808,8.581479777777778,-0.83908208,-0.46775932444444446,8.667258032057893,,
2022-02-20 21:00:00,1645391459.9092977,223.97828425591098,3.3324390514114,7.41922799,-1.357573723,-2.2491046595,8.525929639318672,,
2022-02-20 21:20:00,1645392647.3960009,223.7938759936903,2.736677951277448,6.095661577777778,-0.16247401099999997,-5.623745777777778,8.461868147188273,,
2022-02-20 21:40:00,1645393834.8827004,223.60947494583257,3.102725517754712,6.914047719999999,0.224628342,-5.0072927499999995,8.604592509610331,,
2022-02-20 22:00:00,1645395084.8686984,223.4153761831276,3.2681782258804524,7.28626934,-0.5998795477,-4.2653506,8.553748755925344,,
2022-02-20 22:20:00,1645396272.355224,223.2309896173986,3.385961054039672,7.552174711111111,-1.2993897733333333,-3.811204144444444,8.660588408629154,,
2022-02-20 22:40:00,1645397459.8417993,223.04661028534525,2.5242404914728427,5.6325959,-0.993814343,-3.991466,7.076908177081326,,
2022-02-20 23:00:00,1645398647.3284426,222.86223794304158,-2.0233594051590993,-4.516821251111111,-0.8033564,-4.780800377777777,7.767914135936763,,
